geoid,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
31018,236814469,2110941,91.435,0.815,32.977092,-82.627586,2018
31019,141117400,1804928,54.486000000000004,0.6970000000000001,32.424244,-83.051342,2018
31020,278413284,4937776,107.49600000000001,1.906,32.690507000000004,-83.49857800000001,2018
31021,620124444,7481896,239.43099999999998,2.889,32.493466,-82.943074,2018
31022,112114300,893967,43.288000000000004,0.345,32.511540000000004,-83.11663100000001,2018
31023,734658189,10473907,283.653,4.044,32.183174,-83.199476,2018
31024,869857345,38139658,335.85400000000004,14.725999999999999,33.320918,-83.37549,2018
31025,163733232,908056,63.218,0.35100000000000003,32.335837,-83.741003,2018
31027,456330192,10704153,176.19,4.133,32.581117,-82.80421899999999,2018
31028,9204123,47581,3.554,0.018000000000000002,32.631201000000004,-83.696301,2018
31029,666268050,1898525,257.248,0.733,33.040316,-83.934522,2018
31030,450899974,3472627,174.093,1.341,32.570683,-83.890124,2018
31031,345140142,2664929,133.259,1.0290000000000001,32.866285999999995,-83.32834,2018
31032,392766742,1837386,151.648,0.7090000000000001,33.01137,-83.567472,2018
31033,192309268,314594,74.251,0.121,33.079307,-83.434007,2018
31035,133955289,1206774,51.72,0.466,32.845795,-82.696035,2018
31036,653188721,5544969,252.19799999999998,2.141,32.282069,-83.523212,2018
31037,153433625,1492217,59.24100000000001,0.5760000000000001,32.10289,-83.036043,2018
31038,240352313,668240,92.801,0.258,33.133747,-83.646996,2018
31039,7360503,136852,2.842,0.053,32.594346,-84.387079,2018
31041,141580310,1142627,54.663999999999994,0.441,32.358995,-84.258436,2018
31042,251022848,289572,96.92,0.11199999999999999,32.761346,-83.176859,2018
31044,448524192,1781410,173.176,0.688,32.656172999999995,-83.390884,2018
31045,9403777,185250,3.6310000000000002,0.07200000000000001,33.280834999999996,-82.785442,2018
31046,193739785,2262009,74.803,0.873,33.054336,-83.796088,2018
31047,186178143,3224977,71.884,1.245,32.46728,-83.595342,2018
31049,252464506,3674911,97.477,1.419,32.686436,-82.525311,2018
31050,56842407,65196,21.947,0.025,32.739657,-83.955974,2018
31051,4895726,4704,1.89,0.002,32.155877000000004,-83.886797,2018
31052,182113174,2064817,70.314,0.797,32.789015,-83.840075,2018
31054,131452919,886438,50.754,0.342,32.889860999999996,-83.214067,2018
31055,348666221,4151715,134.621,1.6030000000000002,32.005072999999996,-82.900735,2018
31057,225125253,2354655,86.921,0.909,32.435,-83.936561,2018
31058,257772860,936183,99.527,0.361,32.488651000000004,-84.41039599999999,2018
31060,263634564,2992209,101.79,1.155,31.975665000000003,-83.063507,2018
31061,612811523,23548564,236.608,9.092,33.077282000000004,-83.24617099999999,2018
31062,696371,0,0.26899999999999996,0.0,33.046624,-83.215582,2018
31063,295839746,3429671,114.22399999999999,1.324,32.288965999999995,-83.96325999999999,2018
31064,653735478,9416659,252.40900000000002,3.636,33.286454,-83.702299,2018
31065,166957302,1695537,64.46300000000001,0.655,32.550166,-83.163351,2018
31066,176307159,265412,68.07300000000001,0.102,32.81105,-84.014758,2018
31067,9001516,0,3.4760000000000004,0.0,32.860339,-82.936674,2018
31068,232660167,4924997,89.831,1.902,32.328618,-84.117049,2018
31069,249797383,2390024,96.447,0.9229999999999999,32.440068,-83.748603,2018
31070,131555587,2155989,50.794,0.8320000000000001,32.18658,-83.789771,2018
31071,143291463,339969,55.325,0.131,32.129447,-83.540846,2018
31072,196075843,1012246,75.705,0.391,31.974465000000002,-83.56684,2018
31075,141357459,1268169,54.578,0.49,32.351617,-82.956349,2018
31076,310462757,5051666,119.87,1.95,32.53887,-84.110141,2018
31077,245860492,5453961,94.927,2.106,31.921144,-83.19837,2018
31078,273514752,1481078,105.605,0.5720000000000001,32.694814,-84.075661,2018
31079,289717270,2607242,111.86,1.0070000000000001,31.942896,-83.45876700000001,2018
31081,91660556,219862,35.39,0.085,32.419084000000005,-84.281754,2018
31082,582504188,5948094,224.90599999999998,2.2969999999999997,32.996417,-82.90311700000001,2018
31083,5314206,59043,2.052,0.023,32.040351,-82.814353,2018
31084,686810,33459,0.265,0.013000000000000001,31.961703000000004,-83.607862,2018
31085,115230347,880475,44.49100000000001,0.34,33.427349,-83.6277,2018
31087,1201184826,21431817,463.78,8.275,33.251362,-83.00103100000001,2018
31088,81416795,572088,31.435,0.221,32.578421,-83.653876,2018
31089,397299972,2845287,153.398,1.099,32.850766,-82.860314,2018
31090,377212481,3584886,145.643,1.3840000000000001,32.829701,-83.068196,2018
31091,224819019,3497050,86.803,1.35,32.237927,-83.704527,2018
31092,485928256,4732310,187.618,1.827,32.090962,-83.785552,2018
31093,50858573,584639,19.637,0.226,32.647873,-83.657206,2018
31094,279569496,2371134,107.94200000000001,0.915,33.113614,-82.79575899999999,2018
31096,442376779,3970188,170.803,1.5330000000000001,32.723279,-82.707269,2018
31097,138532926,1266814,53.488,0.489,32.890411,-84.166895,2018
31098,47457318,704938,18.323,0.272,32.614215,-83.56855999999999,2018
31201,27688156,740615,10.69,0.28600000000000003,32.806321000000004,-83.61786,2018
31204,37910956,456888,14.638,0.17600000000000002,32.848511,-83.674745,2018
31206,72314643,606420,27.921,0.23399999999999999,32.792095,-83.68394,2018
31207,447811,0,0.17300000000000001,0.0,32.828443,-83.649135,2018
31210,107025106,1006197,41.323,0.38799999999999996,32.907633000000004,-83.735052,2018
31211,127410514,603766,49.193000000000005,0.233,32.901115000000004,-83.576267,2018
31213,26043,0,0.01,0.0,32.840081,-83.63935,2018
31216,142665837,1323124,55.083999999999996,0.511,32.729664,-83.68534,2018
31217,255827076,2773077,98.775,1.071,32.844147,-83.50004399999999,2018
31220,122995429,6801277,47.489,2.6260000000000003,32.872083,-83.809833,2018
31301,30630354,184820,11.825999999999999,0.071,31.750629999999997,-81.60233199999999,2018
31302,115577885,1915265,44.625,0.7390000000000001,32.121596999999994,-81.341872,2018
31303,210726347,4234683,81.362,1.635,32.505421999999996,-81.313427,2018
31304,5927782,945433,2.289,0.365,31.510771999999996,-81.35455400000001,2018
31305,110196550,9437043,42.547,3.6439999999999997,31.396815999999998,-81.393957,2018
31307,9839657,442185,3.799,0.171,32.172843,-81.398602,2018
31308,222514932,2355988,85.913,0.91,32.180316,-81.47129,2018
31309,67501051,36436,26.061999999999998,0.013999999999999999,31.879946999999998,-81.43764300000001,2018
31312,413895469,1628964,159.806,0.629,32.307621999999995,-81.40384,2018
31313,174186568,232998,67.25399999999999,0.09,31.844813000000002,-81.612525,2018
31314,24488379,0,9.455,0.0,31.870095000000003,-81.63185,2018
31315,30937573,40,11.945,0.0,31.892872999999998,-81.588978,2018
31316,749218605,5807778,289.275,2.242,31.723569,-81.714287,2018
31318,3518203,0,1.358,0.0,32.142025,-81.371941,2018
31320,303445913,33742515,117.161,13.027999999999999,31.765503999999996,-81.368411,2018
31321,359138150,1905992,138.664,0.736,32.185062,-81.65979399999999,2018
31322,75408622,809829,29.115,0.313,32.109885,-81.255465,2018
31323,326823371,23392189,126.18700000000001,9.032,31.687492,-81.427667,2018
31324,332001191,37077923,128.186,14.315999999999999,31.850203000000004,-81.264824,2018
31326,181470899,881726,70.066,0.34,32.2952,-81.22993100000001,2018
31327,101082948,32846023,39.028,12.682,31.467932,-81.248703,2018
31328,14500815,2213678,5.599,0.855,32.01116,-80.865592,2018
31329,274210780,653033,105.87299999999999,0.252,32.427261,-81.350003,2018
31331,779616761,63735392,301.012,24.608,31.511709999999997,-81.443246,2018
31401,12459291,879604,4.811,0.34,32.074408,-81.089164,2018
31404,38839213,2835011,14.995999999999999,1.095,32.051553999999996,-81.049337,2018
31405,78877158,1273343,30.455,0.49200000000000005,32.039402,-81.179112,2018
31406,67164591,8216386,25.932,3.1719999999999997,31.980403999999997,-81.085184,2018
31407,74412002,1418744,28.730999999999998,0.5479999999999999,32.186164,-81.192785,2018
31408,63374532,684382,24.469,0.264,32.117511,-81.184146,2018
31409,17232524,19974,6.654,0.008,32.015561,-81.14483,2018
31410,51215979,8337845,19.775,3.219,32.02875,-80.99268000000001,2018
31411,54862626,9654733,21.183000000000003,3.728,31.94309,-81.034687,2018
31415,15795431,591880,6.099,0.22899999999999998,32.077639000000005,-81.12241,2018
31419,166581214,9997764,64.317,3.86,31.997176,-81.230724,2018
31501,34159709,232797,13.189,0.09,31.223623,-82.35019799999999,2018
31503,858943408,13022067,331.64,5.0280000000000005,31.202703999999997,-82.417115,2018
31510,585408285,3950955,226.02700000000002,1.525,31.545485,-82.44069300000001,2018
31512,206336491,4967618,79.667,1.9180000000000001,31.545696000000003,-83.01835600000001,2018
31513,858747810,7271102,331.564,2.807,31.77705,-82.347726,2018
31516,422116451,4190018,162.98,1.618,31.309371000000002,-82.25326,2018
31518,120556819,592302,46.547,0.22899999999999998,31.512607,-82.18509300000001,2018
31519,347074814,6901894,134.006,2.665,31.684696999999996,-82.879186,2018
31520,43578729,4547437,16.826,1.756,31.180919,-81.493973,2018
31522,140007332,46798817,54.056999999999995,18.069000000000003,31.257252,-81.342026,2018
31523,479171944,34092631,185.00900000000001,13.163,31.225545,-81.628479,2018
31524,4389269,47096,1.695,0.018000000000000002,31.240596999999998,-81.473387,2018
31525,254267691,6380480,98.17299999999999,2.464,31.3211,-81.52643499999999,2018
31527,45618317,38277058,17.613,14.779000000000002,31.066990000000004,-81.433275,2018
31532,133015304,1236446,51.357,0.47700000000000004,31.722070000000002,-82.758822,2018
31533,173508185,3321085,66.992,1.2819999999999998,31.562738,-82.82902,2018
31535,260339724,5879205,100.51799999999999,2.27,31.459532,-82.86750699999999,2018
31537,756455970,4418020,292.069,1.706,30.885178999999997,-82.005027,2018
31539,699390440,10036780,270.036,3.875,31.8317,-82.60534399999999,2018
31542,265316986,1093789,102.439,0.42200000000000004,31.142701000000002,-82.119407,2018
31543,323495813,1257646,124.902,0.486,31.334089000000002,-81.82885300000001,2018
31544,262617211,4764031,101.397,1.839,31.840482,-82.963883,2018
31545,256537081,5732412,99.05,2.213,31.663954999999998,-81.934173,2018
31546,440235351,7065943,169.976,2.728,31.509732,-81.77734,2018
31547,6522812,131142,2.5180000000000002,0.051,30.790546999999997,-81.559737,2018
31548,147007016,4393634,56.76,1.696,30.796163,-81.698233,2018
31549,290216044,5502445,112.053,2.125,31.921440999999998,-82.729933,2018
31550,132190034,2333670,51.038999999999994,0.9009999999999999,31.14708,-82.595623,2018
31551,185407961,968617,71.586,0.374,31.495821000000003,-82.273207,2018
31552,221863305,2299443,85.662,0.888,31.289897999999997,-82.59914599999999,2018
31553,444071298,3763278,171.457,1.453,31.181703000000002,-81.972103,2018
31554,541425523,2838979,209.046,1.0959999999999999,31.485796999999998,-82.620517,2018
31555,382087076,2738661,147.525,1.057,31.705665999999997,-82.080662,2018
31556,1277103,0,0.493,0.0,31.413937,-82.111734,2018
31557,285631621,2889592,110.28299999999999,1.1159999999999999,31.375273999999997,-82.098837,2018
31558,196790965,67396031,75.98100000000001,26.022,30.744462,-81.654128,2018
31560,354543326,2429828,136.89,0.938,31.499205,-82.021183,2018
31561,12222645,10723932,4.718999999999999,4.141,31.209065999999996,-81.309933,2018
31562,278307379,219213,107.455,0.085,30.515568,-82.231942,2018
31563,288475452,2368544,111.381,0.914,31.751319,-82.181464,2018
31565,341733526,42245149,131.944,16.311,31.067103999999997,-81.632253,2018
31566,163979867,1953124,63.313,0.754,31.182755,-81.805594,2018
31567,109556694,1522889,42.3,0.588,31.630886,-82.706228,2018
31568,334501904,7519248,129.15200000000002,2.903,31.01339,-81.819102,2018
31569,173932997,6025234,67.156,2.326,30.896531,-81.697128,2018
31601,398966194,10305430,154.042,3.9789999999999996,30.775522,-83.3336,2018
31602,105626086,1523955,40.782,0.588,30.868159999999996,-83.34235,2018
31605,138295929,1532829,53.396,0.5920000000000001,30.935963,-83.201226,2018
31606,114163172,1072737,44.07899999999999,0.414,30.806084999999996,-83.190044,2018
31620,323129993,7138629,124.76100000000001,2.7560000000000002,31.117296000000003,-83.434236,2018
31622,286903352,1575002,110.774,0.608,31.378727,-83.194291,2018
31623,2302040,0,0.889,0.0,31.074434000000004,-82.64400400000001,2018
31624,205663743,1811147,79.407,0.6990000000000001,31.296189000000002,-82.730338,2018
31625,155235379,1905045,59.937,0.736,30.992646999999998,-83.533505,2018
31626,370142159,3455858,142.91299999999998,1.334,30.778489,-83.796406,2018
31627,2272476,15249,0.877,0.006,31.043183000000003,-83.392615,2018
31629,112934805,1598449,43.604,0.617,30.816844,-83.689394,2018
31630,234141275,2115452,90.402,0.8170000000000001,30.950817999999998,-82.87673199999999,2018
31631,320192480,4046726,123.62700000000001,1.5619999999999998,30.714328000000002,-82.765742,2018
31632,288068940,6357457,111.22399999999999,2.455,30.987018,-83.360313,2018
31634,735935998,3963541,284.14599999999996,1.53,31.042485,-82.767459,2018
31635,309585649,4549020,119.53200000000001,1.756,31.096894,-83.048473,2018
31636,512141810,13852748,197.739,5.349,30.730985999999998,-83.111372,2018
31637,204830407,3529844,79.085,1.3630000000000002,31.295961,-83.440219,2018
31638,69960370,966064,27.011999999999997,0.373,30.906416999999998,-83.512186,2018
31639,572329890,4889043,220.97799999999998,1.8880000000000001,31.216548,-83.190727,2018
31641,216458148,3879516,83.575,1.4980000000000002,30.91957,-83.092297,2018
31642,479817907,1945539,185.25900000000001,0.7509999999999999,31.262789,-82.883197,2018
31643,680305590,5356428,262.66700000000003,2.068,30.773089000000002,-83.556898,2018
31645,130431306,1187310,50.36,0.45799999999999996,31.060719,-83.218688,2018
31647,116749987,2363868,45.077,0.9129999999999999,31.208841999999997,-83.427337,2018
31648,11942656,0,4.611000000000001,0.0,30.706508000000003,-83.019006,2018
31649,127643934,1439508,49.284,0.556,30.963884999999998,-82.99547199999999,2018
31650,264198306,2386839,102.008,0.922,31.395822999999996,-83.02539200000001,2018
31698,217408,0,0.084,0.0,30.848944,-83.28957,2018
31699,1388874,0,0.536,0.0,30.974901000000003,-83.205221,2018
31701,70027369,4472384,27.038,1.7269999999999999,31.552695,-84.159214,2018
31705,398502694,3869194,153.863,1.494,31.516890000000004,-84.04294200000001,2018
31707,48575362,481764,18.755,0.18600000000000003,31.586919,-84.20643100000001,2018
31709,329057529,4951345,127.05,1.912,32.064806,-84.123242,2018
31711,152248274,1842399,58.783,0.711,32.191128000000006,-84.130077,2018
31712,127138603,840625,49.088,0.325,31.835292,-83.70915600000001,2018
31714,486328738,6454592,187.773,2.492,31.72025,-83.693961,2018
31716,209493289,680887,80.88600000000001,0.263,31.358537,-84.127936,2018
31719,243681644,2142439,94.086,0.8270000000000001,32.090308,-84.31074699999999,2018
31720,12003571,368627,4.635,0.142,30.878154,-83.724572,2018
31721,552032948,9239408,213.141,3.5669999999999997,31.52526,-84.30146500000001,2018
31722,1953839,24098,0.754,0.009000000000000001,31.067453000000004,-83.62276800000001,2018
31730,654947690,985898,252.877,0.381,31.194884000000002,-84.310924,2018
31733,147888069,4330159,57.1,1.672,31.593190000000003,-83.489763,2018
31735,56359075,11605797,21.76,4.481,31.969555,-83.97330600000001,2018
31738,161533091,2098489,62.368,0.81,31.012669,-83.871864,2018
31743,140375038,6203949,54.199,2.395,31.908396000000003,-83.991153,2018
31744,317746294,3793130,122.68299999999999,1.465,31.341346,-83.901613,2018
31747,2048725,10350,0.7909999999999999,0.004,31.176703000000003,-83.587067,2018
31749,152426250,4641539,58.852,1.7919999999999998,31.413590000000003,-83.327184,2018
31750,729248007,12565640,281.564,4.852,31.736465000000003,-83.215037,2018
31756,101284377,2135950,39.106,0.825,31.183017,-83.96576,2018
31757,220461029,3798655,85.12,1.4669999999999999,30.871395,-83.903125,2018
31763,654384112,9234158,252.65900000000002,3.565,31.750045,-84.13914100000001,2018
31764,203794299,2426461,78.685,0.937,31.976312,-84.08883900000001,2018
31765,219391321,2287438,84.70700000000001,0.883,31.087551,-84.02715400000001,2018
31768,392048687,8040773,151.371,3.105,31.189103000000003,-83.841107,2018
31771,279969416,4513975,108.09700000000001,1.743,31.248155999999998,-83.65415899999999,2018
31772,163090407,3241710,62.97,1.252,31.724154,-83.961027,2018
31773,219332442,3201685,84.685,1.236,30.973428000000002,-84.048091,2018
31774,434197453,10028623,167.645,3.872,31.565465999999997,-83.263747,2018
31775,118361686,2858119,45.7,1.104,31.330840999999996,-83.598579,2018
31778,274561311,2661782,106.009,1.028,30.974991999999997,-83.700075,2018
31779,365776352,2782936,141.227,1.074,31.108022,-84.211198,2018
31780,258455325,1926751,99.79,0.7440000000000001,32.03187,-84.388811,2018
31781,70580753,458267,27.250999999999998,0.177,31.560565999999998,-83.796317,2018
31783,256929587,4240140,99.20100000000001,1.6369999999999998,31.758976,-83.470125,2018
31784,86806688,1143955,33.516,0.442,31.24725,-84.03667,2018
31787,228534333,2214092,88.238,0.855,31.899178999999997,-84.243318,2018
31788,333290408,4540132,128.684,1.7530000000000001,31.111440999999996,-83.676797,2018
31789,166003633,987311,64.094,0.381,31.479734000000004,-83.739835,2018
31790,167644371,3904437,64.72800000000001,1.508,31.652476,-83.577968,2018
31791,491787768,1640378,189.88,0.633,31.528949,-83.894253,2018
31792,546148535,7509654,210.86900000000003,2.8989999999999996,30.770798,-84.043704,2018
31793,259520551,8868715,100.20100000000001,3.424,31.462602,-83.593815,2018
31794,293681917,7615801,113.391,2.94,31.445871999999998,-83.452667,2018
31795,128351358,975687,49.556999999999995,0.377,31.473599,-83.687414,2018
31796,157703280,1711958,60.89,0.6609999999999999,31.770118,-83.856468,2018
31798,200926525,4081130,77.578,1.5759999999999998,31.613378000000004,-83.065969,2018
31801,223808332,1253048,86.413,0.484,32.519338,-84.594755,2018
31803,732377574,2768437,282.77299999999997,1.069,32.285466,-84.493596,2018
31804,136316933,651517,52.632,0.252,32.664402,-84.87840899999999,2018
31805,183433077,618082,70.824,0.239,32.263056,-84.739509,2018
31806,425881666,2434775,164.43400000000003,0.94,32.263444,-84.32270799999999,2018
31807,30112008,512816,11.626,0.198,32.63823,-84.800836,2018
31808,134609485,4085905,51.973,1.578,32.631102,-85.0132,2018
31810,32561031,114377,12.572000000000001,0.044000000000000004,32.568261,-84.52488100000001,2018
31811,338369288,11653722,130.645,4.5,32.737356,-84.937436,2018
31812,217498596,2248641,83.977,0.868,32.640049,-84.402776,2018
31814,42987210,100480,16.597,0.039,32.214886,-84.844165,2018
31815,644662364,3795861,248.90599999999998,1.466,32.029792,-84.844823,2018
31816,102744610,1003156,39.67,0.387,32.881465000000006,-84.60815,2018
31820,103529639,860651,39.973,0.332,32.579414,-84.824682,2018
31821,235109753,7566218,90.77600000000001,2.9210000000000003,32.116128,-84.963449,2018
31822,297021392,1972791,114.681,0.762,32.864979,-84.910348,2018
31823,22103842,155620,8.533999999999999,0.06,32.810641,-84.822587,2018
31824,291537979,1314957,112.56299999999999,0.508,32.051196000000004,-84.51908900000001,2018
31825,341257459,1293523,131.76,0.499,32.116195000000005,-84.6709,2018
31826,135399007,378091,52.278,0.146,32.792963,-84.703286,2018
31827,391678197,2837047,151.22799999999998,1.095,32.686718,-84.521816,2018
31829,30232031,193096,11.673,0.075,32.562698,-84.731611,2018
31830,140780201,1249361,54.356,0.48200000000000004,32.900708,-84.729063,2018
31831,172472499,580395,66.592,0.22399999999999998,32.685573,-84.706837,2018
31832,63993900,340960,24.708000000000002,0.132,31.958169,-84.614896,2018
31833,254073201,4763041,98.098,1.839,32.8429,-85.09184499999999,2018
31836,214398995,3093161,82.78,1.194,32.796402,-84.53509,2018
31901,11516379,745836,4.446000000000001,0.28800000000000003,32.465313,-84.980285,2018
31903,25969865,1149651,10.027000000000001,0.444,32.414148,-84.95424399999999,2018
31904,74672371,7771653,28.831,3.0010000000000003,32.554344,-85.009468,2018
31905,99829577,1282153,38.544000000000004,0.495,32.378795000000004,-84.90685,2018
31906,17778567,6560,6.864,0.003,32.467811,-84.95017299999999,2018
31907,59598382,214260,23.011,0.083,32.482037,-84.901475,2018
31909,47182809,446977,18.217,0.17300000000000001,32.548807000000004,-84.92410600000001,2018
32003,41020983,18178222,15.838,7.019,30.095584000000002,-81.710162,2018
32008,357545563,5857897,138.049,2.262,29.926138,-82.914234,2018
32009,222833929,28377,86.037,0.011000000000000001,30.422502,-81.973824,2018
32011,449340521,17913,173.49099999999999,0.006999999999999999,30.571111,-81.839579,2018
32024,370423349,335522,143.02100000000002,0.13,30.091953000000004,-82.73106999999999,2018
32025,252330845,2173755,97.425,0.8390000000000001,30.107103000000002,-82.57911800000001,2018
32026,1684889,0,0.6509999999999999,0.0,30.054149,-82.18168100000001,2018
32033,199451928,2522421,77.009,0.9740000000000001,29.788111999999998,-81.434324,2018
32034,146829785,37806067,56.691,14.597000000000001,30.609692,-81.49172,2018
32038,277774724,200204,107.249,0.077,29.935071999999998,-82.69201,2018
32040,315315678,0,121.744,0.0,30.243515000000002,-82.238887,2018
32043,525067430,35042758,202.73,13.53,29.937039000000002,-81.732587,2018
32044,60371339,3362133,23.31,1.298,29.859458,-82.169415,2018
32046,499939682,2491609,193.028,0.9620000000000001,30.701152,-81.91658699999999,2018
32052,714812994,10144389,275.991,3.917,30.486131,-82.936084,2018
32053,319017584,1912699,123.17299999999999,0.738,30.575476000000002,-83.126068,2018
32054,554440345,15460586,214.071,5.968999999999999,30.033807,-82.394253,2018
32055,485808748,2870502,187.572,1.1079999999999999,30.270103000000002,-82.62413000000001,2018
32058,186872445,15435,72.152,0.006,30.107546000000003,-82.106933,2018
32059,306502736,2302044,118.34100000000001,0.889,30.384943,-83.25596999999999,2018
32060,1025742972,6108406,396.042,2.358,30.274413,-83.03632900000001,2018
32061,56947023,0,21.987,0.0,30.097553,-82.510313,2018
32062,159756469,3607,61.681999999999995,0.001,30.137457,-82.978338,2018
32063,264702446,58595,102.20200000000001,0.023,30.24767,-82.112978,2018
32064,20072874,5105,7.75,0.002,30.295625,-82.98410799999999,2018
32065,44865160,3142577,17.323,1.213,30.152238,-81.797016,2018
32066,717173054,6843678,276.902,2.642,30.039764,-83.20580600000001,2018
32068,261837078,770248,101.096,0.297,30.083283,-81.891075,2018
32071,273556125,1666555,105.62100000000001,0.643,30.058101,-82.955828,2018
32072,69444427,7298905,26.813000000000002,2.818,30.188159999999996,-82.424491,2018
32073,42757197,7883803,16.509,3.0439999999999996,30.169821000000002,-81.739144,2018
32079,1289411,0,0.498,0.0,29.977992999999998,-81.80702099999999,2018
32080,40288865,25134864,15.556,9.705,29.818745,-81.27286,2018
32081,98907867,3299646,38.189,1.274,30.125759000000002,-81.410656,2018
32082,86130499,37255506,33.255,14.384,30.125226,-81.369578,2018
32083,103858572,518392,40.1,0.2,30.114596999999996,-82.232781,2018
32084,123339405,11545247,47.622,4.458,29.918419,-81.36754499999999,2018
32086,170472955,15277327,65.82,5.899,29.766738,-81.30637,2018
32087,349765032,2100275,135.045,0.8109999999999999,30.377434,-82.28045999999999,2018
32091,345552363,19780391,133.41899999999998,7.6370000000000005,29.927657,-82.12894399999999,2018
32092,326170715,12198277,125.935,4.71,29.939825,-81.50840600000001,2018
32094,149821395,943624,57.846000000000004,0.364,30.188113,-82.821372,2018
32095,129039753,6900519,49.823,2.6639999999999997,30.022752,-81.406577,2018
32096,420636805,2167112,162.409,0.8370000000000001,30.387627000000002,-82.875853,2018
32097,344088514,26145285,132.85299999999998,10.095,30.661202000000003,-81.61879300000001,2018
32102,163031842,14395507,62.946999999999996,5.558,29.137290999999998,-81.546429,2018
32110,682630702,11398975,263.565,4.401,29.428804,-81.339209,2018
32112,137559462,57258863,53.111999999999995,22.108,29.431746,-81.565573,2018
32113,211585585,4040536,81.694,1.56,29.409977,-82.089218,2018
32114,43789970,2133567,16.907,0.8240000000000001,29.192390999999997,-81.04675999999999,2018
32117,29258710,1777636,11.297,0.6859999999999999,29.235588,-81.063969,2018
32118,10975488,11712638,4.238,4.522,29.209639000000003,-81.002321,2018
32119,20367224,3116547,7.864,1.203,29.160961999999998,-81.025593,2018
32124,116872800,769434,45.125,0.297,29.170765000000003,-81.14115100000001,2018
32127,41034451,14495003,15.843,5.597,29.106271999999997,-80.97367,2018
32128,86539899,741643,33.413000000000004,0.28600000000000003,29.100739,-81.07182900000001,2018
32129,19255625,651693,7.435,0.252,29.136974,-81.023957,2018
32130,239115738,24814520,92.323,9.581,29.171002,-81.341043,2018
32131,87149130,25211825,33.648,9.734,29.684293,-81.562375,2018
32132,19433373,724670,7.502999999999999,0.28,28.980108,-80.92089399999999,2018
32133,914496,0,0.353,0.0,29.020177,-81.909262,2018
32134,622812891,68283592,240.46900000000002,26.364,29.385007,-81.837948,2018
32136,48578958,7378752,18.756,2.8489999999999998,29.463763,-81.14739499999999,2018
32137,152933815,14829979,59.048,5.726,29.581521000000002,-81.21819,2018
32139,31213352,21919156,12.052,8.463,29.375752000000002,-81.589416,2018
32140,71169934,3468638,27.479,1.339,29.762604,-81.86665699999999,2018
32141,60917654,2103412,23.52,0.812,28.928813,-80.91908000000001,2018
32145,239352174,1305705,92.414,0.504,29.677558,-81.42133199999999,2018
32147,44158905,188169,17.05,0.073,29.590843,-81.77714499999999,2018
32148,218924768,11661347,84.527,4.502,29.616999,-81.883688,2018
32157,4065807,1141162,1.57,0.441,29.467547999999997,-81.578498,2018
32159,82250373,11918711,31.756999999999998,4.602,28.933203000000002,-81.89850899999999,2018
32162,60137132,1993250,23.219,0.77,28.914383,-81.98956,2018
32164,86254393,597668,33.303000000000004,0.231,29.487253000000003,-81.212799,2018
32168,425123093,5534899,164.141,2.137,28.963869,-81.029421,2018
32169,37906456,35539100,14.636,13.722000000000001,28.965460999999998,-80.86647099999999,2018
32174,320181633,14271333,123.62299999999999,5.51,29.284784000000002,-81.161348,2018
32176,13597298,9847126,5.25,3.802,29.331582,-81.062507,2018
32177,617900306,49231240,238.57299999999998,19.008,29.690907,-81.708149,2018
32179,178454998,38277855,68.902,14.779000000000002,29.088109000000003,-81.895088,2018
32180,277365188,20923744,107.09100000000001,8.079,29.236302000000002,-81.396684,2018
32181,64911057,5516885,25.061999999999998,2.13,29.507981,-81.601987,2018
32187,61572004,8615947,23.773000000000003,3.327,29.578946000000002,-81.550038,2018
32189,63219084,8761532,24.409000000000002,3.383,29.549840000000003,-81.647696,2018
32190,81988129,9905967,31.656,3.825,29.34334,-81.489008,2018
32193,20499642,966671,7.915,0.373,29.504965000000002,-81.645067,2018
32195,54853721,14616333,21.179000000000002,5.643,28.98808,-81.886336,2018
32202,5141829,2443627,1.985,0.943,30.32462,-81.64723199999999,2018
32204,7032163,3875133,2.715,1.496,30.317018,-81.680832,2018
32205,19655783,4506010,7.5889999999999995,1.74,30.298821999999998,-81.721037,2018
32206,15967361,3851970,6.165,1.4869999999999999,30.350191,-81.63877600000001,2018
32207,29862198,12091657,11.53,4.669,30.289637,-81.640966,2018
32208,30102896,4820263,11.623,1.861,30.39309,-81.682946,2018
32209,24177661,80329,9.335,0.031,30.361015000000002,-81.69625400000001,2018
32210,52194356,14223142,20.152,5.492000000000001,30.266582,-81.745526,2018
32211,21385179,2219309,8.257,0.857,30.33152,-81.582697,2018
32212,13707152,8746079,5.292000000000001,3.377,30.216924,-81.666829,2018
32216,32613931,1122098,12.592,0.433,30.277466999999998,-81.582904,2018
32217,13681676,9721348,5.2829999999999995,3.753,30.22918,-81.621158,2018
32218,250584185,10404769,96.751,4.0169999999999995,30.487775,-81.667141,2018
32219,138415842,1146562,53.443000000000005,0.44299999999999995,30.426654,-81.815005,2018
32220,158986238,1569110,61.385,0.606,30.368009000000004,-81.870968,2018
32221,93138336,420219,35.961,0.162,30.259851,-81.853199,2018
32222,29947586,123232,11.562999999999999,0.048,30.216546,-81.828286,2018
32223,29857546,24599390,11.527999999999999,9.498,30.156572999999998,-81.649405,2018
32224,54811862,2384257,21.163,0.9209999999999999,30.270438000000002,-81.467894,2018
