state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
KY,2121001,Laurel County School District for East Bernstadt ISD,9,12,13379867,32049,5.166,0.012,37.192510999999996,-84.115452,2018
KY,2121002,Pulaski County School District for Science Hill ISD,9,12,16157207,82670,6.2379999999999995,0.032,37.176783,-84.624303,2018
KY,2121003,Elizabethtown Independent School District for West Point ISD,9,12,10558921,2199755,4.077,0.8490000000000001,37.989678999999995,-85.96830600000001,2018
KY,2121004,Jefferson County School District in Anchorage ISD,9,12,7735417,39589,2.987,0.015,38.269785999999996,-85.537633,2018
KY,2121005,Campbell County School District in Southgate ISD,9,12,1764157,6649,0.6809999999999999,0.003,39.06893,-84.474599,2018
ME,2300053,Five Town Community School District,9,12,341614415,75255235,131.898,29.055999999999997,44.254201,-69.137971,2018
ME,2303480,Bremen,9,12,42647101,29483360,16.465999999999998,11.384,43.98007,-69.43038100000001,2018
ME,2304830,Damariscotta,9,12,32204514,5899814,12.434000000000001,2.278,44.022351,-69.490756,2018
ME,2308400,Moosabec Community School District,9,12,88398563,296736114,34.131,114.57,44.505912,-67.534242,2018
ME,2308500,Mount Desert Community School District,9,12,283551681,216424533,109.48,83.56200000000001,44.318803,-68.323267,2018
ME,2308760,Newcastle,9,12,75245160,9108004,29.052,3.517,44.052277000000004,-69.567522,2018
MA,2500541,Somerset-Berkley School District,9,12,63230383,12700787,24.413,4.904,41.80236,-71.112095,2018
MA,2501920,Amherst-Pelham School District,7,12,264252712,6081548,102.029,2.3480000000000003,42.416759000000006,-72.450132,2018
MA,2502580,Berlin-Boylston School District,7,12,75187661,10079132,29.03,3.892,42.371781,-71.681196,2018
MA,2503870,Concord-Carlisle School District,9,12,103050058,4061078,39.788000000000004,1.568,42.490428,-71.353197,2018
MA,2504290,Dover-Sherborn School District,6,12,79991254,1791607,30.885,0.6920000000000001,42.235601,-71.332983,2018
MA,2504560,Nauset School District,6,12,183518875,99662330,70.857,38.48,41.833318,-70.003787,2018
MA,2505100,Frontier School District,7,12,270651105,5795190,104.499,2.238,42.487321,-72.647689,2018
MA,2505740,Hampshire School District,7,12,334152258,4979091,129.017,1.922,42.349498,-72.78214,2018
MA,2506510,King Philip School District,7,12,123262264,4986747,47.592,1.925,42.058195,-71.350877,2018
MA,2506930,Lincoln-Sudbury School District,9,12,99720984,3192405,38.501999999999995,1.2329999999999999,42.400826,-71.389689,2018
MA,2507380,Martha's Vineyard School District,9,12,233148846,675392040,90.01899999999999,260.77,41.366172999999996,-70.632538,2018
MA,2507410,Masconomet School District,7,12,126661017,7239378,48.903999999999996,2.795,42.652167,-71.001001,2018
MA,2508160,Mount Greylock School District,7,12,230596005,2250781,89.03399999999999,0.8690000000000001,42.61529,-73.239727,2018
MA,2508910,Northborough-Southborough School District,9,12,84138423,4625880,32.486,1.786,42.313347,-71.59321,2018
MA,2509150,Old Rochester School District,7,12,168456999,55230858,65.042,21.325,41.718236,-70.81134300000001,2018
MA,2509900,Ralph C. Mahar School District,7,12,429769117,75721260,165.935,29.236,42.441969,-72.369957,2018
MA,2510830,Silver Lake School District,7,12,127666343,9542907,49.292,3.685,41.979225,-70.79990500000001,2018
MA,2511490,Tantasqua School District,7,12,299312754,11237895,115.565,4.3389999999999995,42.121586,-72.165014,2018
MA,2522222,Mohawk Trail Regional School District in Hawley and Charlemont towns,7,12,146926980,1172011,56.729,0.45299999999999996,42.61045,-72.88773499999999,2018
MA,2525002,North Adams School District in Clarksburg (9-12),9,12,32868742,267283,12.690999999999999,0.10300000000000001,42.72272,-73.105818,2018
MA,2525003,Gill-Montague School District in Erving (7-12),7,12,35721726,1539833,13.792,0.595,42.613417999999996,-72.426428,2018
MA,2525005,Swampscott School District in Nahant (7-12),7,12,2708893,37778573,1.046,14.585999999999999,42.419359,-70.92983100000001,2018
MA,2525006,Pittsfield School District in Richmond (9-12),9,12,48456300,840963,18.709,0.325,42.383497,-73.359187,2018
MA,2525007,Mohawk Trail School District in Rowe (7-12),7,12,60705717,1511250,23.439,0.583,42.695532,-72.909148,2018
MA,2525008,Adams-Cheshire School District in Savoy (7-12),7,12,92861030,460057,35.854,0.17800000000000002,42.594165999999994,-73.02232,2018
MA,2525009,North Adams School District in Florida (9-12),9,12,63096365,615761,24.362,0.23800000000000002,42.680040999999996,-73.015814,2018
MA,2525010,Fairhaven/New Bedford School Districts in Acushnet (9-12),9,12,47727290,1350798,18.428,0.522,41.718216999999996,-70.901151,2018
MA,2525012,Nauset/Provincetown School Districts in Turo (7-12),7,12,54268861,13686727,20.953000000000003,5.284,42.013557,-70.064151,2018
MA,2525013,Mount Greylock/New Lebanon (NY) School Districts in Hancock (7-12),7,12,92450558,177284,35.695,0.068,42.530012,-73.31660600000001,2018
MA,2525014,North Adams School District in Monroe (9-12),9,12,27680120,277891,10.687000000000001,0.107,42.727771999999995,-72.98534599999999,2018
MA,2525015,Lee/Berkshire Hills in Farmington River Regional (7-12),7,12,226269706,9449402,87.363,3.648,42.151092,-73.11320699999999,2018
MN,2727001,Park Rapids Public School District in Pine Point (9-12),9,12,10707431,2071546,4.1339999999999995,0.8,46.997586,-95.395388,2018
MN,2727002,Clinton-Graceville-Beardsley-Wheaton-Sisseton/Wilmot (SD) in Browns Valley (9-12),9,12,120256291,18198228,46.431000000000004,7.026,45.651305,-96.750555,2018
MN,2727003,Minneota-Ivanhoe Public School Districts in Ivanhoe (7-12),7,12,374419867,9590646,144.564,3.7030000000000003,44.467605,-96.231076,2018
MN,2727004,Marshall-Minneota-RTR Public Schools in Lynd (9-12),9,12,186657821,816941,72.069,0.315,44.403304999999996,-95.927624,2018
MN,2727005,Marshall-Tracy Public Schools in Milroy (9-12),9,12,225626226,1032089,87.115,0.39799999999999996,44.434415,-95.530739,2018
MN,2727006,Heron Lake-Okabena-Fulda-Worthington in Round Lake-Brewster (9-12),9,12,355350344,6452265,137.202,2.491,43.63402,-95.47321099999999,2018
MN,2727007,St. Louis-Northland in Nett Lake (7-12),7,12,250241266,29530604,96.619,11.402000000000001,48.129934999999996,-93.176919,2018
MN,2799001,Elkton School District 05-3 in Lake Benton (7-12),7,12,364178280,11977246,140.61,4.624,44.291559,-96.333585,2018
MT,3000095,Lame Deer High School District,9,12,3545600457,464605,1368.964,0.179,45.438333,-106.58886000000001,2018
MT,3000097,North Star High School District,9,12,2660538439,14409084,1027.24,5.563,48.632565,-110.381018,2018
MT,3000101,Chester-Joplin-Inverness High School District,9,12,4536804359,45860140,1751.67,17.707,48.572931,-110.954621,2018
MT,3000933,Shields Valley High School District,9,12,2027174860,3101372,782.697,1.197,45.972893,-110.60869699999999,2018
MT,3001740,Absarokee High School District,9,12,1606742708,6875628,620.367,2.655,45.376615,-109.750197,2018
MT,3002030,Anaconda High School District,9,12,1725310883,12167915,666.1460000000001,4.698,46.021827,-113.06728500000001,2018
MT,3002250,Arlee High School District,9,12,703168802,2299956,271.495,0.888,47.158552,-113.952192,2018
MT,3002450,Augusta High School District,9,12,3249597475,23271665,1254.677,8.985,47.469266,-112.617295,2018
MT,3003090,Beaverhead County High School District,9,12,10164634998,31606862,3924.5879999999997,12.203,45.384974,-113.059147,2018
MT,3003330,Belgrade High School District,9,12,511650487,1294823,197.549,0.5,45.836764,-111.12852600000001,2018
MT,3003450,Belt High School District,9,12,1765422444,556278,681.633,0.215,47.226895,-110.88999799999999,2018
MT,3003840,Bigfork High School District,9,12,1215985773,81660591,469.495,31.529,47.84815,-113.873745,2018
MT,3003900,Billings High School District,9,12,1908750735,8906166,736.9730000000001,3.4389999999999996,45.688497999999996,-108.45994099999999,2018
MT,3004500,Box Elder High School District,9,12,519658873,535169,200.641,0.207,48.398311,-110.06151899999999,2018
MT,3004590,Bozeman High School District,9,12,1716164357,3903089,662.615,1.507,45.594278,-111.06697700000001,2018
MT,3004860,Powder River County High School District,9,12,8778588649,1736644,3389.4320000000002,0.6709999999999999,45.408926,-105.55534399999999,2018
MT,3004920,Broadview High School District,9,12,1103853236,1662138,426.2,0.642,46.050736,-108.785448,2018
MT,3005040,Brockton High School District,9,12,209122542,4952403,80.743,1.912,48.167154,-104.799841,2018
MT,3005190,Browning High School District,9,12,6112618357,93598603,2360.095,36.139,48.670078000000004,-113.156827,2018
MT,3005310,Butte High School District,9,12,1785342230,1518176,689.325,0.586,45.904708,-112.671076,2018
MT,3005610,Carter County High School District,9,12,8415496473,19332636,3249.241,7.4639999999999995,45.516825,-104.51532399999999,2018
MT,3005910,Cascade High School District,9,12,2414843529,16587635,932.3760000000001,6.405,47.074847,-111.688368,2018
MT,3006115,Charlo High School District,9,12,823034515,13636230,317.775,5.265,47.350275,-114.310281,2018
MT,3006270,Chinook High School District,9,12,4313607018,9796471,1665.493,3.782,48.531584,-109.238565,2018
MT,3006330,Choteau High School District,9,12,3877973826,34332816,1497.2939999999999,13.255999999999998,47.881235,-112.462273,2018
MT,3006810,Circle High School District,9,12,6843332007,103024638,2642.225,39.778,47.629628000000004,-105.757222,2018
MT,3007080,Colstrip High School District,9,12,1616448870,864250,624.114,0.33399999999999996,45.845051,-106.64607,2018
MT,3007140,Columbia Falls High School District,9,12,8403974176,200609578,3244.7929999999997,77.456,48.322266,-113.75341499999999,2018
MT,3007200,Columbus High School District,9,12,898609862,8868918,346.955,3.424,45.643213,-109.26793,2018
MT,3007320,Conrad High School District,9,12,1337793718,1369744,516.525,0.529,48.227743,-111.95378899999999,2018
MT,3007860,Culbertson High School District,9,12,538553093,5135728,207.937,1.983,48.200697,-104.51177,2018
MT,3007930,Custer County High School District,9,12,9798723680,25612454,3783.309,9.889,46.261414,-105.550352,2018
MT,3008190,Cut Bank High School District,9,12,1644256569,12414987,634.851,4.793,48.704068,-112.41776399999999,2018
MT,3008340,Dawson High School District,9,12,4242008217,28708223,1637.849,11.084000000000001,47.132754,-104.846745,2018
MT,3008850,Denton High School District,9,12,1483225102,1494712,572.6759999999999,0.5770000000000001,47.408826,-109.84211,2018
MT,3009210,Drummond High School District,9,12,1482828497,1292209,572.523,0.499,46.632183000000005,-113.41341299999999,2018
MT,3010170,Fairfield High School District,9,12,700320303,18200698,270.395,7.027,47.611995,-112.04693600000002,2018
MT,3010290,Fairview High School District,9,12,1524364155,15559376,588.56,6.007999999999999,47.983216,-104.44722800000001,2018
MT,3010530,Fergus High School District,9,12,2145652207,1142023,828.441,0.441,47.095076,-109.412227,2018
MT,3011190,Forsyth High School District,9,12,4731585680,23702826,1826.876,9.152000000000001,46.483487,-107.075236,2018
MT,3011260,Fort Benton High School District,9,12,3233070740,18671845,1248.296,7.209,47.919734000000005,-110.947208,2018
MT,3011460,Frazer High School District,9,12,1435131950,6388796,554.1080000000001,2.467,48.320693,-105.99073700000001,2018
MT,3011580,Froid High School District,9,12,1074442680,4023602,414.845,1.554,48.336847,-104.666916,2018
MT,3011850,Gardiner High School District,9,12,2099650894,12673610,810.68,4.893,45.104434000000005,-110.519042,2018
MT,3011880,Garfield County High School District,9,12,12112233260,446864351,4676.56,172.535,47.267184,-106.99599099999999,2018
MT,3012300,Geyser High School District,9,12,1085583132,295015,419.14599999999996,0.114,47.264784000000006,-110.527349,2018
MT,3012990,Grass Range High School District,9,12,2038172721,1016932,786.943,0.39299999999999996,46.929873,-108.93656200000001,2018
MT,3013050,Great Falls High School District,9,12,1015835703,16180188,392.216,6.247000000000001,47.556189,-111.216252,2018
MT,3013340,Hardin High School District,9,12,7356464935,43636779,2840.347,16.848,45.520401,-107.45734099999999,2018
MT,3013360,Plenty Coups High School District,9,12,1382267714,713092,533.697,0.275,45.357966,-108.36111100000001,2018
MT,3013400,Harlem High School District,9,12,4584388545,15153653,1770.0420000000001,5.851,48.33721,-108.846653,2018
MT,3013470,Harlowton High School District,9,12,3094170908,12995606,1194.6660000000002,5.018,46.434982,-109.88368799999999,2018
MT,3013590,Havre High School District,9,12,3274180705,28262649,1264.1680000000001,10.912,48.689867,-109.781085,2018
MT,3013830,Helena High School District,9,12,4019535585,74205636,1551.951,28.651,46.837198,-112.079774,2018
MT,3014370,Hinsdale High School District,9,12,3975637905,11155301,1535.0020000000002,4.3069999999999995,48.477635,-107.059858,2018
MT,3015120,Jefferson High School District,9,12,2807270861,5404104,1083.893,2.0869999999999997,46.273798,-112.13265,2018
MT,3015260,Joliet High School District,9,12,543597453,5411794,209.88400000000001,2.09,45.522024,-108.991456,2018
MT,3015390,Judith Gap High School District,9,12,651381308,27106,251.5,0.01,46.638569,-109.65284399999999,2018
MT,3015420,Flathead High School District,9,12,3118613010,144755867,1204.103,55.891000000000005,48.121094,-114.54793899999999,2018
MT,3016020,Lambert High School District,9,12,1242273009,5178822,479.644,2.0,47.766646,-104.755782,2018
MT,3016230,Laurel High School District,9,12,402671452,5151852,155.472,1.989,45.625499,-108.746325,2018
MT,3016770,Lincoln County High School District,9,12,2791205785,73639006,1077.691,28.432,48.691086999999996,-115.012635,2018
MT,3017040,Lodge Grass High School District,9,12,3034001945,2814830,1171.435,1.087,45.207305,-107.403108,2018
MT,3017640,Manhattan High School District,9,12,1227969527,3239362,474.12199999999996,1.251,45.927619,-111.11937900000001,2018
MT,3018270,Melstone High School District,9,12,823480560,224341,317.948,0.087,46.620658,-107.848258,2018
MT,3018540,Missoula High School District,9,12,5066237535,54741458,1956.085,21.136,47.029835,-113.81093,2018
MT,3018900,Moore High School District,9,12,934505706,269832,360.815,0.10400000000000001,46.837303999999996,-109.63575,2018
MT,3019500,Noxon High School District,9,12,1431872426,37901679,552.849,14.634,47.996764,-115.785352,2018
MT,3020070,Park City High School District,9,12,253528411,1985683,97.88799999999999,0.767,45.701570000000004,-108.96488500000001,2018
MT,3020100,Park High School District,9,12,3445900295,12497530,1330.47,4.825,45.421428999999996,-110.53276000000001,2018
MT,3021090,Polson High School District,9,12,1133068448,372217114,437.48,143.714,47.785778,-114.23641699999999,2018
MT,3021270,Poplar High School District,9,12,1904339660,11384184,735.27,4.395,48.315042,-105.13897800000001,2018
MT,3021450,Powell County High School District,9,12,6207109535,16279457,2396.578,6.2860000000000005,46.844225,-112.9311,2018
MT,3021540,Power High School District,9,12,498894070,121807,192.62400000000002,0.047,47.73628,-111.687008,2018
MT,3021900,Rapelje High School District,9,12,1283724844,4122597,495.649,1.5919999999999999,45.958242,-109.193605,2018
MT,3022110,Red Lodge High School District,9,12,1796748399,15000929,693.7280000000001,5.792000000000001,45.203826,-109.42360500000001,2018
MT,3022260,Reed Point High School District,9,12,469020599,3287949,181.09,1.2690000000000001,45.757585,-109.49892,2018
MT,3022410,Richey High School District,9,12,1901230233,1197664,734.069,0.462,47.534504,-104.94481999999999,2018
MT,3022800,Ronan High School District,9,12,530658377,16971904,204.888,6.553,47.540166,-114.11318600000001,2018
MT,3023070,Roundup High School District,9,12,4126139631,7109241,1593.111,2.745,46.505281,-108.43976299999999,2018
MT,3023400,Saco High School District,9,12,1729878488,29958175,667.91,11.567,48.529143,-107.422067,2018
MT,3023550,Savage High School District,9,12,721452977,4069245,278.555,1.571,47.506926,-104.45105799999999,2018
MT,3023910,Shelby High School District,9,12,2798203497,45180555,1080.392,17.444000000000003,48.501961,-111.605731,2018
MT,3023970,Shepherd High School District,9,12,644304977,2297444,248.768,0.887,46.022162,-108.41249099999999,2018
MT,3024180,Sheridan High School District,9,12,2140690748,4240382,826.525,1.6369999999999998,45.152772999999996,-112.08016299999998,2018
MT,3024230,Sidney High School District,9,12,1910341080,24194949,737.587,9.342,47.763287,-104.61699499999999,2018
MT,3024330,Simms High School District,9,12,907797519,424955,350.50300000000004,0.16399999999999998,47.535498,-111.73491200000001,2018
MT,3025050,Stevensville High School District,9,12,694869655,3007834,268.291,1.161,46.508054,-114.046252,2018
MT,3025140,Centerville High School District,9,12,884338567,647887,341.445,0.25,47.237246999999996,-111.207621,2018
MT,3025560,Sweet Grass County High School District,9,12,4776914049,16120278,1844.3770000000002,6.224,45.81798,-109.943579,2018
MT,3026100,Thompson Falls High School District,9,12,2512155170,12907907,969.949,4.984,47.667711,-115.29575,2018
MT,3026190,Three Forks High School District,9,12,670118201,7761749,258.73400000000004,2.997,45.953586,-111.448848,2018
MT,3026580,Troy High School District,9,12,3535837103,27949860,1365.194,10.792,48.699438,-115.75600800000001,2018
MT,3026670,Turner High School District,9,12,1031274918,1526771,398.17699999999996,0.589,48.862023,-108.47653000000001,2018
MT,3027090,Valier High School District,9,12,1328635070,37394206,512.989,14.437999999999999,48.284964,-112.41963999999999,2018
MT,3027790,Whitefish High School District,9,12,1492165355,30534426,576.128,11.789000000000001,48.52919,-114.563902,2018
MT,3027840,Whitehall High School District,9,12,1846640610,1659687,712.992,0.6409999999999999,45.896402,-112.02160500000001,2018
MT,3028170,Willow Creek High School District,9,12,238131898,2643499,91.943,1.021,45.755936,-111.59243500000001,2018
MT,3028620,Wolf Point High School District,9,12,1637859196,6089198,632.381,2.351,48.316811,-105.628677,2018
MT,3028911,Rocky Boy High School District,9,12,356479100,407152,137.637,0.157,48.233028999999995,-109.80193200000001,2018
NH,3300003,John Stark Regional School District,9,12,267249163,4449741,103.185,1.7180000000000002,43.117312,-71.769099,2018
NH,3300017,Exeter Regional Cooperative School District,6,12,208660283,2877950,80.564,1.111,42.97878,-70.97968,2018
NH,3300049,Prospect Mountain High School Joint Maintenance Agreement District,9,12,276491992,55328720,106.75399999999999,21.363000000000003,43.442325,-71.25736500000001,2018
NH,3302670,Dresden School District,6,12,126982169,2868356,49.028,1.107,43.721022999999995,-72.18520699999999,2018
NH,3303850,Hollis-Brookline Cooperative School District,7,12,133551308,2403030,51.56399999999999,0.9279999999999999,42.742511,-71.616805,2018
NH,3305830,Profile School District,7,12,529128955,2230919,204.298,0.861,44.177045,-71.61873299999999,2018
NH,3306260,Souhegan Cooperative School District,9,12,131400048,1526211,50.733999999999995,0.589,42.883981,-71.633172,2018
NH,3307230,Winnacunnet Cooperative School District,9,12,124309773,8732130,47.996,3.3710000000000004,42.937548,-70.85099,2018
NH,3399965,Pemi-Baker Regional School District,9,12,660105596,23857186,254.868,9.211,43.832834000000005,-71.696733,2018
NJ,3401770,Black Horse Pike Regional School District,9,12,72494397,1337794,27.99,0.517,39.807254,-75.04782800000001,2018
NJ,3402800,Carlstadt-East Rutherford School District,9,12,19834357,1527011,7.6579999999999995,0.59,40.820646999999994,-74.072797,2018
NJ,3402880,Sterling High School School District,9,12,10206622,0,3.9410000000000003,0.0,39.852216999999996,-75.049797,2018
NJ,3402910,Central Regional School District,7,12,116666568,31653709,45.045,12.222000000000001,39.912906,-74.193095,2018
NJ,3403210,Clearview Regional School District,7,12,90480340,441716,34.935,0.171,39.744182,-75.190525,2018
NJ,3403620,Cumberland Regional School District,9,12,404900823,14178999,156.333,5.475,39.429428,-75.268762,2018
NJ,3403750,Delaware Valley Regional School District,9,12,228743831,3926964,88.318,1.516,40.551027000000005,-75.053211,2018
NJ,3404380,Eastern Camden County Regional School District,9,12,44591380,582820,17.217,0.225,39.832737,-74.952454,2018
NJ,3405610,Freehold Regional School District,9,12,508091067,6829398,196.175,2.637,40.256775,-74.234117,2018
NJ,3405820,Gateway Regional School District,7,12,11065358,2108557,4.272,0.8140000000000001,39.880249,-75.136719,2018
NJ,3406060,Greater Egg Harbor Regional School District,9,12,690976930,74873660,266.788,28.909000000000002,39.518968,-74.619374,2018
NJ,3406660,Hanover Park Regional School District,9,12,66555924,1611309,25.697,0.622,40.808264,-74.404125,2018
NJ,3407050,Henry Hudson Regional School District,7,12,5191022,10216395,2.004,3.945,40.411771,-74.019836,2018
NJ,3407140,High Point Regional School District,9,12,310024213,5882517,119.70100000000001,2.271,41.204431,-74.660218,2018
NJ,3407590,Hunterdon Central Regional School District,9,12,391674729,2430712,151.226,0.9390000000000001,40.500471999999995,-74.852136,2018
NJ,3407980,Kingsway Regional School District,7,12,135044367,2292179,52.141000000000005,0.885,39.740578,-75.276173,2018
NJ,3408060,Kittatinny Regional School District,7,12,348859033,10091053,134.695,3.8960000000000004,41.123773,-74.834946,2018
NJ,3408190,Lakeland Regional School District,9,12,87163270,10787857,33.654,4.165,41.082081,-74.279009,2018
NJ,3408490,Lenape Regional School District,9,12,831639418,13153892,321.098,5.079,39.851467,-74.693412,2018
NJ,3408500,Lenape Valley Regional School District,9,12,62611958,4116456,24.175,1.589,40.943403,-74.718343,2018
NJ,3409090,Lower Cape May Regional School District,7,12,80353746,10674907,31.025,4.122,38.977868,-74.908599,2018
NJ,3409360,Mainland Regional School District,9,12,29537232,4295034,11.404000000000002,1.6580000000000001,39.341062,-74.58153399999999,2018
NJ,3409550,North Warren Regional School District,7,12,299811866,8174615,115.758,3.156,40.982712,-74.984842,2018
NJ,3410440,Monmouth Regional School District,9,12,50747978,405904,19.594,0.157,40.277449,-74.083278,2018
NJ,3410740,Morris Hills Regional School District,9,12,149798023,13053238,57.836999999999996,5.04,40.942135,-74.512095,2018
NJ,3411610,North Hunterdon-Voorhees Regional School District,9,12,424950140,17273152,164.074,6.669,40.660865,-74.894902,2018
NJ,3411700,Northern Burlington Regional School District,7,12,229868826,1281969,88.75299999999999,0.495,40.072790999999995,-74.68196999999999,2018
NJ,3411730,Northern Highlands Regional School District,9,12,21626307,105329,8.35,0.040999999999999995,41.052367,-74.111215,2018
NJ,3411760,Northern Valley Regional School District,9,12,42423982,4205963,16.38,1.624,40.987967,-73.96803100000001,2018
NJ,3412260,River Dell Regional School District,7,12,10992049,522622,4.244,0.20199999999999999,40.943779,-74.034266,2018
NJ,3412510,Pascack Valley Regional School District,9,12,37220761,1190307,14.370999999999999,0.46,41.048134999999995,-74.08397099999999,2018
NJ,3412570,Passaic Valley Regional School District,9,12,25216230,747142,9.736,0.28800000000000003,40.891177,-74.21157,2018
NJ,3412600,Passaic County Manchester Regional School District,9,12,13321386,181246,5.143,0.07,40.955095,-74.18362900000001,2018
NJ,3413000,Pinelands Regional School District,7,12,367595313,83460258,141.929,32.224000000000004,39.634186,-74.37696700000001,2018
NJ,3413560,Ramapo-Indian Hill Regional School District,9,12,63475030,2060597,24.508000000000003,0.7959999999999999,41.013921999999994,-74.209135,2018
NJ,3413620,Rancocas Valley Regional School District,9,12,100698189,1844867,38.88,0.7120000000000001,39.986104,-74.805483,2018
NJ,3413750,Red Bank Regional School District,9,12,17141073,2710831,6.617999999999999,1.047,40.336405,-74.051107,2018
NJ,3414400,Rumson-Fair Haven Regional School District,9,12,17249554,6640744,6.66,2.5639999999999996,40.363975,-74.009838,2018
NJ,3414940,Shore Regional School District,9,12,20175688,5842545,7.79,2.256,40.317264,-74.00795500000001,2018
NJ,3415450,Delsea Regional High School School District,7,12,194214563,1908838,74.987,0.737,39.611102,-75.048771,2018
NJ,3415480,Southern Regional School District,7,12,143440540,73411928,55.383,28.345,39.686377,-74.245269,2018
NJ,3416870,Wallkill Valley Regional School District,9,12,102793681,2078067,39.689,0.802,41.124751,-74.55878299999999,2018
NJ,3416970,Warren Hills Regional School District,7,12,188891521,740001,72.931,0.28600000000000003,40.765213,-74.973788,2018
NJ,3417220,Watchung Hills Regional School District,9,12,96771258,962917,37.364000000000004,0.37200000000000005,40.650053,-74.495814,2018
NJ,3417460,West Essex Regional School District,7,12,47194899,665192,18.222,0.257,40.833179,-74.266203,2018
NJ,3417550,West Morris Regional School District,9,12,256457090,1760776,99.01899999999999,0.68,40.784791999999996,-74.71463,2018
NY,3619020,Bellmore-Merrick Central High School District,7,12,36282134,34455870,14.009,13.302999999999999,40.618983,-73.54605,2018
NY,3626520,Sewanhaka Central High School District,7,12,29841531,205272,11.522,0.079,40.714271999999994,-73.69376,2018
NY,3629520,Valley Stream Central High School District,7,12,16420447,44613,6.34,0.017,40.669622,-73.70095,2018
OK,4040001,Secondary Coverage Area in White Oak Public Schools (9-12),9,12,298122892,416029,115.10600000000001,0.161,36.67487,-95.333885,2018
OK,4099001,Frederick Public Schools in Davidson (9-12),9,12,325233714,5417306,125.573,2.092,34.254436,-99.036762,2018
OR,4103630,Harney County Union High School District 1J,9,12,22858014351,238933118,8825.529,92.25299999999999,42.956214,-118.933805,2018
RI,4400420,Foster-Glocester Regional School District,6,12,271958517,9753288,105.00399999999999,3.766,41.843183,-71.715086,2018
SC,4545013,Beaufort County School District within Beaufort Marine Corps Air Station,7,12,22749107,1214151,8.783,0.469,32.474237,-80.712935,2018
SC,4545079,Richland County School District 2 within Fort Jackson,7,12,211282162,2150149,81.577,0.83,34.039432,-80.825097,2018
TN,4747001,Anderson County School District in Clinton,7,12,30096468,1612263,11.62,0.622,36.097338,-84.128945,2018
TN,4747002,Arlington Community Schools in Lakeland (9-12),9,12,44511918,1064347,17.186,0.41100000000000003,35.26634,-89.73486,2018
TN,4747029,Cocke County School District in Newport,9,12,14320945,0,5.529,0.0,35.961616,-83.19759499999999,2018
TN,4747031,Coffee County School District in Manchester,9,12,33675840,17244,13.002,0.006999999999999999,35.461847999999996,-86.083242,2018
TN,4747033,Crockett County School District in Alamo,7,12,130003102,838,50.193999999999996,0.0,35.792916,-89.10028,2018
TN,4747034,Crockett County School District in Bells,6,12,84592268,102644,32.661,0.04,35.71629,-89.069962,2018
TN,4747073,Hawkins County School District in Rogersville,9,12,9734815,0,3.759,0.0,36.40826,-83.004184,2018
TN,4747077,Henderson County School District in Lexington,9,12,29899888,456947,11.544,0.17600000000000002,35.660771000000004,-88.394642,2018
TN,4747079,Henry County School District in Paris,9,12,65252176,165437,25.194000000000003,0.064,36.298491999999996,-88.32470500000001,2018
TN,4747107,McMinn County School District in Athens,9,12,40165682,297,15.508,0.0,35.457744,-84.603753,2018
TN,4747108,McMinn County School District in Etowah,9,12,7319125,0,2.826,0.0,35.338141,-84.5282,2018
TN,4747123,Monroe County School District in Sweetwater,9,12,163401933,35315,63.09,0.013999999999999999,35.603028,-84.44376700000001,2018
TN,4747143,Rhea County School District in Dayton,9,12,20191708,613490,7.796,0.237,35.491479,-85.012322,2018
TN,4747149,Rutherford County School District in Murfreesboro,7,12,146765212,374432,56.666000000000004,0.145,35.851659000000005,-86.410726,2018
TN,4747187,Williamson County School District in Franklin,9,12,51978628,343015,20.069000000000003,0.132,35.926276,-86.8549,2018
TN,4747189,Wilson County School District in Lebanon,9,12,127447537,10591,49.208,0.004,36.214155,-86.314427,2018
TX,4848143,Stephenville Independent School District (9-12) in Bluff Dale,9,12,180204195,589451,69.577,0.228,32.32756,-98.047832,2018
TX,4848285,Hallettsville Independent School District (9-12) in Vysehrad,9,12,81526213,0,31.476999999999997,0.0,29.438194,-97.025032,2018
TX,4848449,Mount Pleasant Independent School District (9-12) in Winfield,9,12,89310661,4621596,34.483000000000004,1.784,33.19664,-95.089034,2018
VT,5000006,Essex Community Education Center,9,12,100552794,1278978,38.824,0.494,44.527378999999996,-73.070115,2018
WI,5505490,Nicolet Union High School District,9,12,41644667,969293,16.079,0.374,43.158282,-87.922342,2018
WI,5506120,Hartford Union High School District,9,12,463531987,5722235,178.97099999999998,2.209,43.302683,-88.404138,2018
WI,5506180,Arrowhead Union High School District,9,12,160802226,14356240,62.086000000000006,5.542999999999999,43.132583000000004,-88.34723199999999,2018
WI,5507650,Lake Geneva-Genoa City Union High School District,9,12,229880034,2577606,88.757,0.995,42.571329,-88.401189,2018
WI,5509630,Lakeland Union High School District,9,12,1601271887,324136991,618.255,125.15,45.979257000000004,-89.781769,2018
WI,5513290,Westosha Central High School District,9,12,359618760,4314021,138.85,1.666,42.589624,-88.080989,2018
WI,5515150,Union Grove Union High School District,9,12,216416088,708187,83.559,0.273,42.742874,-88.024242,2018
WI,5515480,Big Foot Union High School District,9,12,190146409,282991,73.416,0.109,42.529253999999995,-88.630542,2018
WI,5515600,Waterford Union High School District,9,12,217024791,6615232,83.794,2.5540000000000003,42.785928000000006,-88.194274,2018
