geoid,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
60144,106763,0,0.040999999999999995,0.0,41.835957,-88.52064399999999,2017
60145,92837854,637688,35.845,0.24600000000000002,42.084569,-88.77382,2017
60146,139273781,1078933,53.773999999999994,0.41700000000000004,42.099982000000004,-88.874061,2017
60148,35110305,690763,13.556,0.267,41.873571000000005,-88.02076600000001,2017
60150,138601792,148170,53.513999999999996,0.057,41.925740000000005,-88.892277,2017
60151,211148021,274722,81.525,0.106,41.918475,-88.57446800000001,2017
60152,244532612,302338,94.415,0.11699999999999999,42.237838,-88.625457,2017
60153,7762173,0,2.997,0.0,41.879283,-87.843251,2017
60154,12485175,0,4.821000000000001,0.0,41.847471999999996,-87.891639,2017
60155,4811489,0,1.858,0.0,41.85768,-87.85627,2017
60156,29227082,593289,11.285,0.22899999999999998,42.203613,-88.320701,2017
60157,3845277,96490,1.485,0.037000000000000005,41.975252000000005,-88.056054,2017
60160,11518375,0,4.447,0.0,41.904144,-87.860664,2017
60162,8286664,0,3.199,0.0,41.867531,-87.90218399999999,2017
60163,4168049,0,1.609,0.0,41.888819,-87.909053,2017
60164,12275957,0,4.74,0.0,41.917511,-87.900699,2017
60165,880317,0,0.34,0.0,41.903214,-87.880713,2017
60169,19907626,223449,7.686,0.086,42.05087,-88.116615,2017
60171,5847502,0,2.258,0.0,41.925046,-87.83837199999999,2017
60172,18024768,352635,6.959,0.136,41.97985,-88.089628,2017
60173,15861756,9786,6.124,0.004,42.051556,-88.055522,2017
60174,36272705,1140352,14.005,0.44,41.930652,-88.298614,2017
60175,88634672,716790,34.222,0.27699999999999997,41.948188,-88.388701,2017
60176,6862639,0,2.65,0.0,41.958121999999996,-87.868883,2017
60177,22136858,833281,8.547,0.322,41.988481,-88.310167,2017
60178,179562861,1416031,69.33,0.547,42.008032,-88.661107,2017
60180,56144916,0,21.678,0.0,42.22527,-88.524559,2017
60181,17117399,217363,6.609,0.084,41.876897,-87.97632800000001,2017
60184,21038971,739263,8.123,0.285,41.951502000000005,-88.25317,2017
60185,78631855,2060543,30.36,0.7959999999999999,41.896691,-88.211014,2017
60187,17154161,241943,6.622999999999999,0.09300000000000001,41.87272,-88.112442,2017
60188,26154240,808642,10.097999999999999,0.312,41.915737,-88.129434,2017
60189,26424547,906741,10.203,0.35,41.840632,-88.122024,2017
60190,12036006,196856,4.647,0.076,41.871784000000005,-88.157015,2017
60191,14526589,347253,5.609,0.134,41.966306,-87.980851,2017
60192,27263954,209345,10.527000000000001,0.081,42.088469,-88.131919,2017
60193,23660335,75197,9.135,0.028999999999999998,42.009662,-88.09665,2017
60194,9378956,181388,3.6210000000000004,0.07,42.033424,-88.113562,2017
60195,5111992,0,1.974,0.0,42.074962,-88.08628399999999,2017
60201,12235938,2538085,4.724,0.98,42.056214000000004,-87.692402,2017
60202,7914320,1455196,3.056,0.562,42.030355,-87.685549,2017
60203,1766119,0,0.682,0.0,42.049046999999995,-87.717455,2017
60301,400864,0,0.155,0.0,41.888545,-87.79893299999999,2017
60302,7803026,0,3.013,0.0,41.894608000000005,-87.78971,2017
60304,3968561,0,1.5319999999999998,0.0,41.872389,-87.789484,2017
60305,6411801,4794,2.476,0.002,41.894875,-87.819064,2017
60401,147106649,12586,56.798,0.005,41.343934000000004,-87.61640600000001,2017
60402,13646766,144650,5.269,0.055999999999999994,41.835215999999996,-87.791373,2017
60403,16949298,21596,6.544,0.008,41.55325,-88.128277,2017
60404,40425484,468053,15.607999999999999,0.18100000000000002,41.512840999999995,-88.223814,2017
60406,14376462,240125,5.551,0.09300000000000001,41.654945,-87.681952,2017
60407,30952095,364868,11.950999999999999,0.141,41.234907,-88.261302,2017
60408,19350657,534405,7.471,0.20600000000000002,41.263739,-88.215536,2017
60409,19273106,322264,7.441,0.124,41.613640999999994,-87.552122,2017
60410,64206486,6185220,24.79,2.388,41.423643,-88.20175400000001,2017
60411,81995589,455119,31.659000000000002,0.17600000000000002,41.508774,-87.590314,2017
60415,5954577,0,2.299,0.0,41.702967,-87.778864,2017
60416,57874650,2673434,22.346,1.032,41.293908,-88.283101,2017
60417,100837972,106002,38.934,0.040999999999999995,41.427585,-87.586149,2017
60419,10889509,128522,4.204,0.05,41.629149,-87.59881999999999,2017
60420,260421495,266790,100.54899999999999,0.10300000000000001,41.088287,-88.41696999999999,2017
60421,105570740,413902,40.760999999999996,0.16,41.431182,-88.09971,2017
60422,10903429,0,4.21,0.0,41.536971,-87.684102,2017
60423,94423246,6764,36.457,0.003,41.477349,-87.83241899999999,2017
60424,133607461,836695,51.586000000000006,0.32299999999999995,41.164148,-88.32771600000001,2017
60425,12468727,0,4.814,0.0,41.545508,-87.611699,2017
60426,19955746,0,7.705,0.0,41.610343,-87.65339499999999,2017
60428,13453818,0,5.195,0.0,41.5998,-87.690567,2017
60429,10127737,54790,3.91,0.021,41.574028999999996,-87.683706,2017
60430,17632743,122555,6.808,0.047,41.55888,-87.66444200000001,2017
60431,35212119,168653,13.595,0.065,41.505198,-88.198741,2017
60432,21702542,230941,8.379,0.08900000000000001,41.541748,-88.034727,2017
60433,33360926,82533,12.880999999999998,0.032,41.499549,-88.043658,2017
60435,27716049,127159,10.700999999999999,0.049,41.548590000000004,-88.128928,2017
60436,39013737,2448253,15.062999999999999,0.945,41.486854,-88.129346,2017
60437,49756367,6915,19.211,0.003,41.162929,-88.560435,2017
60438,20574668,148891,7.944,0.057,41.566241999999995,-87.55020400000001,2017
60439,78667461,3449182,30.374000000000002,1.3319999999999999,41.675976,-87.983509,2017
60440,41648458,474257,16.081,0.183,41.7006,-88.075006,2017
60441,72632835,1503264,28.044,0.58,41.592639,-88.050043,2017
60442,177127790,0,68.389,0.0,41.392712,-87.96351899999999,2017
60443,29947446,134016,11.562999999999999,0.052000000000000005,41.502887,-87.749571,2017
60444,122199724,1452050,47.181999999999995,0.561,41.243115,-88.402732,2017
60445,17911384,163033,6.916,0.063,41.63439,-87.736395,2017
60446,44070318,1262954,17.016,0.488,41.631698,-88.106903,2017
60447,176543176,862413,68.164,0.33299999999999996,41.487239,-88.32216600000001,2017
60448,46960668,37159,18.132,0.013999999999999999,41.537785,-87.892451,2017
60449,125852856,167099,48.592,0.065,41.417549,-87.778886,2017
60450,407543843,22843695,157.35399999999998,8.82,41.366293,-88.434561,2017
60451,66391999,192990,25.634,0.075,41.507647,-87.961089,2017
60452,24097670,163817,9.304,0.063,41.607084,-87.753518,2017
60453,21901280,59,8.456,0.0,41.713436,-87.75256,2017
60455,11279288,0,4.355,0.0,41.742093,-87.808649,2017
60456,1240338,0,0.479,0.0,41.731248,-87.731134,2017
60457,7501951,0,2.897,0.0,41.724664000000004,-87.828047,2017
60458,7439776,126303,2.873,0.049,41.753401000000004,-87.826941,2017
60459,10868980,0,4.197,0.0,41.744431,-87.768576,2017
60460,249123590,74780,96.18700000000001,0.028999999999999998,40.998478999999996,-88.536714,2017
60461,7200223,9275,2.78,0.004,41.522116,-87.700733,2017
60462,40591677,966227,15.673,0.373,41.62516,-87.832931,2017
60463,13934477,322459,5.38,0.125,41.662446,-87.789969,2017
60464,20223000,1042657,7.808,0.40299999999999997,41.66284,-87.86075600000001,2017
60465,12296852,14181,4.748,0.005,41.698023,-87.829143,2017
60466,16588569,66519,6.405,0.026000000000000002,41.477816,-87.683188,2017
60467,37645637,1079322,14.535,0.41700000000000004,41.601859999999995,-87.887323,2017
60468,187163542,175442,72.264,0.068,41.335283000000004,-87.810291,2017
60469,2457420,0,0.9490000000000001,0.0,41.628359,-87.687037,2017
60470,96170868,0,37.132,0.0,41.16897,-88.641026,2017
60471,12425424,31490,4.797,0.012,41.478971,-87.734059,2017
60472,4284827,154320,1.6540000000000001,0.06,41.643075,-87.70808199999999,2017
60473,22039219,40377,8.509,0.016,41.597379,-87.59915,2017
60474,8556054,1767929,3.304,0.6829999999999999,41.179801,-88.266441,2017
60475,12486953,7855,4.821000000000001,0.003,41.47254,-87.62750799999999,2017
60476,8746901,208984,3.377,0.081,41.569483,-87.601709,2017
60477,33047346,30829,12.76,0.012,41.572143,-87.78925,2017
60478,13458435,43099,5.196000000000001,0.017,41.563453,-87.725409,2017
60479,105684442,144620,40.805,0.055999999999999994,41.232384,-88.52639599999999,2017
60480,15122594,697434,5.8389999999999995,0.26899999999999996,41.729231,-87.881134,2017
60481,284924938,12440987,110.01,4.803,41.285533,-88.110573,2017
60482,6322619,33038,2.441,0.013000000000000001,41.687843,-87.789946,2017
60484,17396136,5723,6.7170000000000005,0.002,41.443818,-87.710988,2017
60487,22357059,45462,8.632,0.018000000000000002,41.56273,-87.834416,2017
60490,24453866,57204,9.442,0.022000000000000002,41.66932,-88.145399,2017
60491,65956583,126403,25.465999999999998,0.049,41.602523,-87.962618,2017
60501,12532295,974360,4.8389999999999995,0.376,41.780221000000004,-87.82324399999999,2017
60502,26963167,401810,10.411,0.155,41.790651000000004,-88.259516,2017
60503,8633121,19957,3.333,0.008,41.712127,-88.25518000000001,2017
60504,22944611,546621,8.859,0.21100000000000002,41.747452,-88.23862199999999,2017
60505,28972491,518611,11.186,0.2,41.764527,-88.294658,2017
60506,48585076,841736,18.759,0.325,41.765703,-88.363853,2017
60510,67261281,2412387,25.97,0.9309999999999999,41.841141,-88.306602,2017
60511,77245632,35743,29.825,0.013999999999999999,41.758993,-88.55199300000001,2017
60512,20684762,0,7.986000000000001,0.0,41.701617999999996,-88.439763,2017
60513,8175790,17368,3.157,0.006999999999999999,41.825059,-87.847546,2017
60514,5243643,32447,2.025,0.013000000000000001,41.795689,-87.96215500000001,2017
60515,29194109,297356,11.272,0.115,41.810553999999996,-88.022796,2017
60516,20456290,324268,7.898,0.125,41.761302,-88.01339399999999,2017
60517,22476322,477489,8.677999999999999,0.184,41.740328999999996,-88.042149,2017
60518,346889837,569224,133.935,0.22,41.598842,-88.919741,2017
60519,160374,0,0.062,0.0,41.777817999999996,-88.242612,2017
60520,116345934,411311,44.92100000000001,0.159,41.787267,-88.667548,2017
60521,12229549,297098,4.7219999999999995,0.115,41.800683,-87.928172,2017
60523,23180341,878089,8.95,0.33899999999999997,41.836558000000004,-87.953278,2017
60525,32647481,35241,12.605,0.013999999999999999,41.784397,-87.868959,2017
60526,7111389,0,2.7460000000000004,0.0,41.831794,-87.873995,2017
60527,37514402,928257,14.484000000000002,0.358,41.743074,-87.929214,2017
60530,72674369,57040,28.06,0.022000000000000002,41.797074,-88.952381,2017
60531,150904338,124830,58.263999999999996,0.048,41.619207,-88.787498,2017
60532,23106800,681353,8.922,0.263,41.789443,-88.083984,2017
60534,4397184,74131,1.6980000000000002,0.028999999999999998,41.813484,-87.823564,2017
60536,1963929,0,0.758,0.0,41.597542,-88.549959,2017
60537,1713438,153498,0.662,0.059000000000000004,41.560474,-88.604139,2017
60538,26113813,262331,10.083,0.10099999999999999,41.710652,-88.32057900000001,2017
60539,1938353,47722,0.748,0.018000000000000002,41.82724,-88.336209,2017
60540,34185139,544116,13.199000000000002,0.21,41.76467,-88.14542800000001,2017
60541,218495640,874294,84.36200000000001,0.33799999999999997,41.513344000000004,-88.532398,2017
60542,24286387,618147,9.377,0.239,41.809626,-88.35257299999999,2017
60543,110469071,1128286,42.652,0.436,41.668252,-88.31840799999999,2017
60544,59856334,4480454,23.111,1.73,41.614138,-88.218784,2017
60545,98032206,871992,37.85,0.337,41.678742,-88.53720899999999,2017
60546,10029701,48393,3.872,0.019,41.837922999999996,-87.821859,2017
60548,104791446,982267,40.46,0.379,41.649592999999996,-88.640479,2017
60549,61566307,633428,23.771,0.245,41.502537,-88.73963499999999,2017
60550,115269643,1439638,44.506,0.556,41.779872,-88.86194499999999,2017
60551,149406636,1675262,57.68600000000001,0.647,41.524931,-88.687441,2017
60552,70274182,739271,27.133000000000003,0.285,41.666888,-88.70650699999999,2017
60553,133289949,127100,51.464,0.049,41.826254,-89.040056,2017
60554,92383623,259694,35.67,0.1,41.776649,-88.457034,2017
60555,17829080,617076,6.8839999999999995,0.23800000000000002,41.822167,-88.180773,2017
60556,135517625,297172,52.324,0.115,41.762915,-88.771125,2017
60557,1740612,229756,0.672,0.08900000000000001,41.448102,-88.76007800000001,2017
60558,9130781,254,3.525,0.0,41.805603000000005,-87.901039,2017
60559,12618440,243371,4.872,0.094,41.794371000000005,-87.97286,2017
60560,201585569,1819353,77.833,0.7020000000000001,41.607832,-88.427965,2017
60561,16146741,284319,6.234,0.11,41.745663,-87.981494,2017
60563,39297331,1173171,15.173,0.45299999999999996,41.790146,-88.203829,2017
60564,41609995,468102,16.066,0.18100000000000002,41.706072999999996,-88.195394,2017
60565,32189465,489957,12.427999999999999,0.18899999999999997,41.730729,-88.124336,2017
60585,41401969,644013,15.985,0.249,41.657058,-88.225243,2017
60586,45422874,462476,17.538,0.179,41.571567,-88.238218,2017
60601,934226,60682,0.361,0.023,41.885642,-87.621523,2017
60602,225477,0,0.087,0.0,41.883072999999996,-87.629148,2017
60603,375296,0,0.145,0.0,41.880188000000004,-87.625509,2017
60604,239758,0,0.09300000000000001,0.0,41.878095,-87.628461,2017
60605,3225617,2037762,1.245,0.787,41.867566,-87.617228,2017
60606,569721,92503,0.22,0.036000000000000004,41.882524,-87.637427,2017
60607,5928247,84715,2.289,0.033,41.874851,-87.649569,2017
60608,16322659,568481,6.3020000000000005,0.21899999999999997,41.84688,-87.670664,2017
60609,20050232,91903,7.7410000000000005,0.035,41.81268,-87.656935,2017
60610,2997507,1177321,1.157,0.455,41.906772,-87.632231,2017
60611,2113316,1527609,0.816,0.59,41.893936,-87.614498,2017
60612,9709578,0,3.7489999999999997,0.0,41.880311999999996,-87.687742,2017
60613,5632040,1114040,2.175,0.43,41.956949,-87.65427199999999,2017
60614,8079992,864324,3.12,0.33399999999999996,41.922714,-87.64957700000001,2017
60615,5729807,1663610,2.2119999999999997,0.642,41.801646999999996,-87.596288,2017
60616,10354632,1602198,3.998,0.619,41.844883,-87.624032,2017
60617,35874525,3883218,13.850999999999999,1.499,41.718201,-87.552049,2017
60618,12942882,165560,4.997,0.064,41.947568,-87.702647,2017
60619,15595537,0,6.021,0.0,41.743693,-87.605523,2017
60620,18349680,10662,7.085,0.004,41.740497,-87.652558,2017
60621,9656672,0,3.728,0.0,41.776382,-87.63957099999999,2017
60622,6387557,10221,2.4659999999999997,0.004,41.902172,-87.683337,2017
60623,13910985,224875,5.371,0.087,41.848896999999994,-87.71766099999999,2017
60624,9155264,14139,3.535,0.005,41.880503999999995,-87.72444399999999,2017
60625,10035097,87870,3.875,0.034,41.973076,-87.700362,2017
60626,4415534,1192512,1.705,0.46,42.010019,-87.66709499999999,2017
60628,28281813,194243,10.92,0.075,41.690875,-87.615773,2017
60629,17617067,161565,6.8020000000000005,0.062,41.775868,-87.711496,2017
60630,12365866,3028,4.774,0.001,41.972071,-87.756569,2017
60631,9638689,0,3.722,0.0,41.994856,-87.813002,2017
60632,19250454,123030,7.433,0.048,41.810165999999995,-87.713252,2017
60633,26638668,5008815,10.285,1.9340000000000002,41.663783,-87.561314,2017
60634,18422008,24085,7.1129999999999995,0.009000000000000001,41.946189000000004,-87.806117,2017
60636,10132437,0,3.912,0.0,41.775739,-87.669064,2017
60637,11729525,1853048,4.529,0.715,41.781621,-87.599876,2017
60638,28764922,0,11.106,0.0,41.78143,-87.770521,2017
60639,12632836,0,4.878,0.0,41.920553000000005,-87.756054,2017
60640,6236948,652940,2.408,0.252,41.972871999999995,-87.662604,2017
60641,10468074,0,4.042,0.0,41.946606,-87.746787,2017
60642,4281374,207461,1.653,0.08,41.902042,-87.65854399999999,2017
60643,19028781,32576,7.347,0.013000000000000001,41.700272999999996,-87.663267,2017
60644,9074673,24575,3.5039999999999996,0.009000000000000001,41.880084000000004,-87.756373,2017
60645,5847013,0,2.258,0.0,42.008558,-87.694735,2017
60646,11840698,0,4.572,0.0,41.993019,-87.75962700000001,2017
60647,10420874,89620,4.024,0.035,41.921215000000004,-87.70102800000001,2017
60649,7586806,2576120,2.929,0.995,41.76342,-87.56587900000001,2017
60651,9052862,0,3.495,0.0,41.902093,-87.74085699999999,2017
60652,12987857,0,5.015,0.0,41.747932,-87.714795,2017
60653,6041418,1696670,2.333,0.655,41.819965,-87.605965,2017
60654,1464813,113471,0.5660000000000001,0.044000000000000004,41.891822999999995,-87.638304,2017
60655,11408010,0,4.405,0.0,41.694776,-87.703776,2017
60656,8465226,0,3.2680000000000002,0.0,41.97428,-87.827128,2017
60657,5888324,2025836,2.273,0.782,41.940293,-87.646857,2017
60659,5251086,2818,2.0269999999999997,0.001,41.991488000000004,-87.703986,2017
60660,3304433,594256,1.276,0.22899999999999998,41.99111,-87.663076,2017
60661,769673,0,0.297,0.0,41.88303,-87.644099,2017
60706,7660352,0,2.958,0.0,41.964257,-87.816242,2017
60707,9344803,0,3.608,0.0,41.921853000000006,-87.807282,2017
60712,6888788,0,2.66,0.0,42.005432,-87.733239,2017
60714,16476596,0,6.362,0.0,42.028061,-87.810968,2017
60803,19625097,318959,7.577000000000001,0.12300000000000001,41.674064,-87.736222,2017
60804,19824112,403177,7.654,0.156,41.837578,-87.759851,2017
60805,8826670,0,3.408,0.0,41.722001,-87.702446,2017
60827,18168423,1229640,7.015,0.475,41.649434,-87.633572,2017
60901,247982315,5270644,95.74700000000001,2.035,41.109505,-87.897917,2017
60910,1298843,288090,0.501,0.111,41.080494,-87.809612,2017
60911,166230204,153651,64.182,0.059000000000000004,40.880243,-87.976584,2017
60912,92045379,23959,35.539,0.009000000000000001,40.973619,-87.603476,2017
60913,118791246,0,45.86600000000001,0.0,41.146978000000004,-88.061774,2017
60914,126384139,916619,48.797,0.354,41.187368,-87.861802,2017
60915,8209035,79557,3.17,0.031,41.146304,-87.861046,2017
60917,95749273,16479,36.969,0.006,41.046818,-88.185472,2017
60918,131327107,150753,50.706,0.057999999999999996,40.59497,-88.02566999999999,2017
60919,90280430,9598,34.857,0.004,40.987875,-88.23751800000001,2017
60920,5098986,0,1.969,0.0,41.029257,-88.30497,2017
60921,185358982,165919,71.568,0.064,40.731456,-88.29701800000001,2017
60922,137686224,503011,53.161,0.19399999999999998,41.010925,-87.91929,2017
60924,188020206,105421,72.595,0.040999999999999995,40.551009,-87.886524,2017
60926,7159743,0,2.764,0.0,40.566351,-87.823657,2017
60927,190176970,607858,73.428,0.235,40.938489000000004,-87.972776,2017
60928,28588297,0,11.038,0.0,40.741659999999996,-87.849011,2017
60929,101697665,0,39.266,0.0,40.874974,-88.289163,2017
60930,114181396,0,44.086000000000006,0.0,40.829913,-88.002574,2017
60931,119389269,31755,46.096000000000004,0.012,40.889327,-87.58814100000001,2017
60932,1917886,0,0.74,0.0,40.463312,-87.805561,2017
60933,5239176,0,2.023,0.0,40.464728,-88.271912,2017
60934,83820345,73472,32.363,0.027999999999999997,40.958061,-88.353047,2017
60935,49028873,985478,18.93,0.38,41.170462,-88.17587900000001,2017
60936,262275220,628844,101.265,0.243,40.467849,-88.351998,2017
60938,131973912,180078,50.955,0.07,40.773028000000004,-87.98826,2017
60940,195927356,65845,75.648,0.025,41.249777,-87.64285799999999,2017
60941,135782975,0,52.426,0.0,41.041988,-88.082084,2017
60942,299218836,81203,115.529,0.031,40.465379999999996,-87.661377,2017
60945,1370579,0,0.529,0.0,40.828189,-87.584213,2017
60946,112757905,0,43.536,0.0,40.916505,-88.202897,2017
60948,122174099,833650,47.172,0.322,40.532765000000005,-88.071269,2017
60949,65395165,54633,25.249000000000002,0.021,40.378337,-88.105151,2017
60950,197833707,457426,76.384,0.177,41.252724,-87.8844,2017
60951,137863617,724446,53.229,0.28,40.914602,-87.755127,2017
60952,106387161,110184,41.076,0.043,40.562795,-88.250366,2017
60953,384960973,54555,148.634,0.021,40.629577000000005,-87.688641,2017
60954,172066817,1975842,66.435,0.763,41.147708,-87.622516,2017
60955,225527852,61580,87.07700000000001,0.024,40.699506,-87.969261,2017
60957,258437430,441483,99.78299999999999,0.17,40.443065999999995,-88.13609100000001,2017
60958,135233860,0,52.214,0.0,41.064833,-87.591359,2017
60959,143631855,0,55.457,0.0,40.789695,-88.181996,2017
60960,215186997,78998,83.084,0.031,40.438957,-87.890723,2017
60961,96036033,325781,37.08,0.126,41.109567,-88.22150400000001,2017
60962,104710174,175442,40.429,0.068,40.626121000000005,-88.187136,2017
60963,201660216,0,77.861,0.0,40.366679,-87.648421,2017
60964,194216862,1432558,74.988,0.5529999999999999,41.038816,-87.744203,2017
60966,155599675,0,60.077,0.0,40.751503,-87.583223,2017
60968,112093652,53781,43.28,0.021,40.672323,-88.11954399999999,2017
60969,655728,0,0.253,0.0,41.110975,-88.149737,2017
60970,336382233,1245848,129.878,0.48100000000000004,40.796023999999996,-87.734451,2017
60973,89922789,0,34.719,0.0,40.541685,-87.663146,2017
60974,3562597,0,1.376,0.0,40.719013000000004,-87.733847,2017
61001,100465337,1698879,38.79,0.6559999999999999,42.465816,-90.110232,2017
61006,179854262,186160,69.442,0.07200000000000001,41.861762,-89.202281,2017
61007,69297958,0,26.756,0.0,42.197755,-89.589505,2017
61008,223631453,1478444,86.345,0.5710000000000001,42.24429,-88.841131,2017
61010,100645309,1983487,38.859,0.7659999999999999,42.134597,-89.27414300000001,2017
61011,98829068,30528,38.158,0.012,42.392526000000004,-88.897904,2017
61012,93951376,231798,36.275,0.08900000000000001,42.401445,-88.764558,2017
61013,901286,0,0.348,0.0,42.372122999999995,-89.639278,2017
61014,168217067,0,64.949,0.0,41.974687,-89.884447,2017
61015,106124180,134989,40.975,0.052000000000000005,41.996752,-89.19707700000001,2017
61016,73036354,1187744,28.199,0.45899999999999996,42.197297,-88.947723,2017
61018,83428996,0,32.211999999999996,0.0,42.415263,-89.555222,2017
61019,93712004,1171344,36.181999999999995,0.452,42.439512,-89.41004699999999,2017
61020,81789071,0,31.579,0.0,42.110183,-89.09820699999999,2017
61021,388006655,8530863,149.81,3.2939999999999996,41.827391999999996,-89.479188,2017
61024,161828343,233798,62.482,0.09,42.436415000000004,-89.29711400000001,2017
61025,90198384,11305865,34.826,4.365,42.471378,-90.555965,2017
61027,666663,0,0.257,0.0,42.330909000000005,-89.757279,2017
61028,276928150,14050,106.92299999999999,0.005,42.298465,-90.175881,2017
61030,154549094,86207,59.672,0.033,42.119648,-89.591624,2017
61031,120120959,57157,46.379,0.022000000000000002,41.832071,-89.311588,2017
61032,383297459,428237,147.99200000000002,0.165,42.318003999999995,-89.63678399999999,2017
61036,275422972,10854086,106.34100000000001,4.191,42.413727,-90.375462,2017
61037,435114,0,0.168,0.0,41.789331,-89.76029399999999,2017
61038,110364778,561419,42.611999999999995,0.217,42.265817999999996,-88.737964,2017
61039,72450038,0,27.973000000000003,0.0,42.208868,-89.467558,2017
61041,154637231,273797,59.706,0.106,42.273156,-90.311245,2017
61042,172296383,37536,66.524,0.013999999999999999,41.687626,-89.562791,2017
61043,4883555,0,1.886,0.0,42.056438,-89.105241,2017
61044,32571121,0,12.575999999999999,0.0,42.318788,-89.915091,2017
61046,212975876,1661474,82.23,0.6409999999999999,42.104394,-89.811739,2017
61047,172254229,0,66.508,0.0,42.153152,-89.395916,2017
61048,215704089,214731,83.28399999999999,0.083,42.382634,-89.841177,2017
61049,52836569,52054,20.4,0.02,42.049626,-89.008914,2017
61050,24719218,0,9.544,0.0,42.440288,-89.734143,2017
61051,139433780,0,53.836000000000006,0.0,41.982781,-89.754875,2017
61052,71493498,0,27.604,0.0,42.111371999999996,-88.999555,2017
61053,286089970,37192,110.46,0.013999999999999999,42.120819,-89.983297,2017
61054,102855816,0,39.713,0.0,42.054974,-89.449449,2017
61057,4349818,0,1.679,0.0,41.82926,-89.382044,2017
61059,4311801,0,1.665,0.0,42.453164,-89.940174,2017
61060,93712755,0,36.183,0.0,42.478161,-89.621909,2017
61061,271513905,4981826,104.83200000000001,1.923,41.997917,-89.341656,2017
61062,191249644,23705,73.842,0.009000000000000001,42.250634999999996,-89.83574899999999,2017
61063,197888250,1144736,76.405,0.442,42.319493,-89.34065799999999,2017
61064,273589138,0,105.633,0.0,41.987852000000004,-89.58233800000001,2017
61065,132360698,938941,51.105,0.363,42.400588,-88.836952,2017
61067,77763148,282163,30.025,0.109,42.305046000000004,-89.478928,2017
61068,304530525,422300,117.58,0.163,41.945817,-89.060013,2017
61070,89882705,0,34.704,0.0,42.416818,-89.473074,2017
61071,184220358,5430675,71.128,2.097,41.724672999999996,-89.698867,2017
61072,136024885,2668344,52.52,1.03,42.442353000000004,-89.13849,2017
61073,70816913,1423139,27.343000000000004,0.5489999999999999,42.423732,-88.993797,2017
61074,192602502,11622165,74.36399999999999,4.487,42.124371000000004,-90.122436,2017
61075,130931101,0,50.553000000000004,0.0,42.464451000000004,-90.258916,2017
61077,82842,0,0.032,0.0,42.238138,-89.35781300000001,2017
61078,148689215,0,57.409,0.0,42.165921000000004,-89.729005,2017
61079,4571208,91398,1.765,0.035,42.437245000000004,-89.216208,2017
61080,64971234,885315,25.086,0.342,42.481345000000005,-88.98383299999999,2017
61081,319967061,5366917,123.54,2.072,41.833205,-89.737983,2017
61084,90063188,992561,34.774,0.38299999999999995,42.123585999999996,-89.190074,2017
61085,334796788,0,129.266,0.0,42.341809000000005,-90.032187,2017
61087,77079356,0,29.761,0.0,42.480214000000004,-89.99262900000001,2017
61088,142843382,22127,55.152,0.009000000000000001,42.268114000000004,-89.262689,2017
61089,111081812,0,42.888999999999996,0.0,42.473424,-89.819325,2017
61091,2111716,0,0.815,0.0,41.906863,-89.527713,2017
61101,107839992,176166,41.637,0.068,42.346078999999996,-89.146087,2017
61102,89203366,2701220,34.442,1.043,42.228769,-89.162524,2017
61103,44738239,1399176,17.274,0.54,42.340261,-89.086492,2017
61104,11681919,147593,4.51,0.057,42.25172,-89.079945,2017
61107,38402395,340640,14.827,0.132,42.285464000000005,-89.001649,2017
61108,27593326,38186,10.654000000000002,0.015,42.257371,-89.00212900000001,2017
61109,100075310,803270,38.639,0.31,42.191303999999995,-89.055756,2017
61111,36893000,1109077,14.244000000000002,0.428,42.335503,-89.00274499999999,2017
61112,2021924,0,0.7809999999999999,0.0,42.241981,-88.975184,2017
61114,20601482,11138,7.954,0.004,42.306605,-88.990894,2017
61115,27514752,710630,10.624,0.27399999999999997,42.364306,-89.027467,2017
61201,46521377,5383362,17.962,2.079,41.477559,-90.57562800000001,2017
61230,48675679,73785,18.794,0.027999999999999997,41.734087,-90.213132,2017
61231,387926827,230931,149.779,0.08900000000000001,41.21067,-90.717799,2017
61232,7332340,0,2.8310000000000004,0.0,41.430737,-90.732438,2017
61234,149478518,458995,57.714,0.177,41.417963,-89.914339,2017
61235,134705604,519624,52.01,0.201,41.401294,-90.02355899999999,2017
61236,3739277,144362,1.444,0.055999999999999994,41.51596,-90.367897,2017
61238,268070693,47264,103.50299999999999,0.018000000000000002,41.282275,-90.172422,2017
61239,4340107,151626,1.676,0.059000000000000004,41.480837,-90.381916,2017
61240,95382394,971921,36.827,0.375,41.421147,-90.428612,2017
61241,46751674,2817852,18.051,1.088,41.48859,-90.32106999999999,2017
61242,81284559,6898282,31.384,2.6630000000000003,41.708009000000004,-90.28514799999999,2017
61243,70557857,0,27.243000000000002,0.0,41.618771,-89.68294399999999,2017
61244,67600135,4768410,26.101,1.841,41.522559,-90.390822,2017
61250,221925810,4269726,85.686,1.649,41.655926,-90.11241899999999,2017
61251,46048339,0,17.779,0.0,41.730595,-90.075699,2017
61252,152884348,2014366,59.028999999999996,0.778,41.836909999999996,-90.125373,2017
61254,447720418,1985244,172.86599999999999,0.767,41.467228999999996,-90.149632,2017
61256,3625962,1932248,1.4,0.746,41.547846,-90.407528,2017
61257,106226254,2754417,41.013999999999996,1.063,41.593358,-90.221845,2017
