state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
AZ,0400082,Colorado River Union High School District,9,12,2711174277,74672820,1046.79,28.831,35.105214000000004,-114.46783400000001,2017
AZ,0400450,Agua Fria Union High School District,9,12,244640927,740286,94.456,0.28600000000000003,33.481427000000004,-112.407871,2017
AZ,0400720,Antelope Union High School District,9,12,7937907675,3400,3064.843,0.001,32.992049,-113.81737199999999,2017
AZ,0401160,Bicentennial Union High School District,9,12,9842286607,22988821,3800.1279999999997,8.876,33.669497,-113.95215300000001,2017
AZ,0401410,Buckeye Union High School District,9,12,3167017465,214246,1222.792,0.083,33.319899,-112.81179399999999,2017
AZ,0401740,Casa Grande Union High School District,9,12,3365221721,1173327,1299.319,0.45299999999999996,32.839153,-111.920895,2017
AZ,0403450,Glendale Union High School District,9,12,153780181,412965,59.375,0.159,33.574317,-112.135194,2017
AZ,0405070,Mingus Union High School District,9,12,1320301120,401767,509.77099999999996,0.155,34.835063,-112.083898,2017
AZ,0406030,Patagonia Union High School District,9,12,1795991591,1646872,693.436,0.636,31.547287,-110.67995800000001,2017
AZ,0406330,Phoenix Union High School District,9,12,449287187,1959449,173.47099999999998,0.757,33.440865,-112.099026,2017
AZ,0407530,Santa Cruz Valley Union High School District,9,12,1857316270,3443533,717.1139999999999,1.33,32.643001,-111.43709799999999,2017
AZ,0408340,Tempe Union High School District,9,12,428732062,2511984,165.53400000000002,0.97,33.3112,-111.983539,2017
AZ,0408520,Tolleson Union High School District,9,12,264923253,636237,102.287,0.24600000000000002,33.41192,-112.274378,2017
AZ,0408910,Valley Union High School District,9,12,1470351072,694059,567.706,0.268,31.865540000000003,-109.67003799999999,2017
AZ,0409630,Yuma Union High School District,9,12,6343357976,13167916,2449.1839999999997,5.084,32.529507,-114.00489099999999,2017
CA,0601650,Acalanes Union High School District,9,12,204891530,4415415,79.109,1.705,37.877215,-122.12885800000001,2017
CA,0602630,Anaheim Union High School District,7,12,104807900,446905,40.467,0.17300000000000001,33.827317,-117.962154,2017
CA,0602670,West Sonoma County Union High School District,9,12,835756695,195335944,322.687,75.42,38.484584999999996,-123.085885,2017
CA,0602700,Anderson Union High School District,9,12,615542075,7170104,237.662,2.7680000000000002,40.44312,-122.31563600000001,2017
CA,0602820,Antelope Valley Union Joint High School District,9,12,3597857714,18975393,1389.141,7.3260000000000005,34.654884,-118.149919,2017
CA,0603030,Northern Humboldt Union High School District,9,12,1820678216,34077091,702.9680000000001,13.157,40.97322,-123.908635,2017
CA,0605820,Brawley Union High School District,9,12,2029246030,198658273,783.4960000000001,76.702,33.085903,-115.679199,2017
CA,0605940,Bret Harte Union High School District,9,12,1101583208,13449992,425.324,5.193,38.147844,-120.46516000000001,2017
CA,0606001,Yosemite Unified School District in Bass Lake,9,12,721619457,4871530,278.619,1.881,37.416909999999994,-119.599098,2017
CA,0606002,Yosemite Unified School District in Raymond-Knowles,9,12,502931733,11866102,194.183,4.582,37.173707,-119.903081,2017
CA,0606003,Twin Rivers Unified School District in Elverta,9,12,64094764,36883,24.747,0.013999999999999999,38.739206,-121.48065700000001,2017
CA,0606004,Twin Rivers Unified School District in Robla,7,12,25662728,0,9.908,0.0,38.655109,-121.447322,2017
CA,0606005,Scott Valley Unified School District in Forks of Salmon,7,12,1665938719,4125722,643.2230000000001,1.5930000000000002,41.266394,-123.17051699999999,2017
CA,0606006,Trinity Alps Unified School District in Burnt Ranch,9,12,544147054,3143,210.09599999999998,0.001,40.889439,-123.43256000000001,2017
CA,0606007,Trinity Alps Unified School District in Coffee Creek,9,12,927376110,2326281,358.06199999999995,0.898,41.203476,-122.709736,2017
CA,0606009,Trinity Alps Unified School District in Douglas City,9,12,343810502,32384,132.746,0.013000000000000001,40.591122999999996,-122.870223,2017
CA,0606010,Trinity Alps Unified School District in Junction City,9,12,365520241,631179,141.128,0.244,40.829014,-123.02285900000001,2017
CA,0606011,Trinity Alps Unified School District in Lewiston,9,12,266070955,7814052,102.73100000000001,3.017,40.742723,-122.813891,2017
CA,0606012,Trinity Alps Unified School District in Trinity Center,9,12,521918879,54482114,201.514,21.035999999999998,40.946994000000004,-122.72660400000001,2017
CA,0606013,Turlock Unified School District in Chatom Union,9,12,165066170,477368,63.732,0.184,37.471005,-120.96271200000001,2017
CA,0606014,Turlock Unified School District in Keyes Union,9,12,25041706,0,9.669,0.0,37.54773,-120.90669399999999,2017
CA,0606015,Santa Cruz City High School District (9-12) in Soquel,9,12,37770486,4034269,14.583,1.558,37.001389,-121.952059,2017
CA,0606016,Dinuba Unified (9-12) in Kings River Union,9,12,16236444,0,6.269,0.0,36.491465999999996,-119.45346599999999,2017
CA,0606017,Dinuba Unified (9-12) in Monson-Sultana Joint Union,9,12,57001328,0,22.008000000000003,0.0,36.518908,-119.331093,2017
CA,0606018,Washington Unified School District (9-12),9,12,116674622,94412,45.048,0.036000000000000004,36.645101000000004,-119.797572,2017
CA,0606019,Santa Barbara Unified School District (7-12),7,12,291568995,178333731,112.575,68.855,34.4401,-119.84568700000001,2017
CA,0606020,Lammersville Joint Unified School District (9-12),9,12,70258427,1041286,27.127,0.402,37.744419,-121.57881100000002,2017
CA,0606021,Bishop Unified School District in Round Valley (9-12),9,12,476790138,4512133,184.09,1.742,37.405439,-118.630103,2017
CA,0606022,Santa Paula Unified (9-12) in Briggs,9,12,56357268,1186892,21.76,0.45799999999999996,34.358740999999995,-119.13314299999999,2017
CA,0606023,Santa Paula Unified (9-12) in Mupu,9,12,103472343,10762,39.951,0.004,34.509069000000004,-119.04768999999999,2017
CA,0606024,Santa Paula Unified (9-12) in Santa Clara,9,12,44263640,1096975,17.09,0.424,34.412701,-119.00100400000001,2017
CA,0606025,Hamilton Unified School District in Capay (9-12),9,12,30867815,929530,11.918,0.359,39.778719,-122.075414,2017
CA,0606026,Woodlake Unified School District (9-12) in Stone Corral,9,12,50054221,0,19.326,0.0,36.478593,-119.196923,2017
CA,0606027,Woodlake Unified School District (9-12) in Three Rivers Union,9,12,1823003269,6070456,703.8660000000001,2.344,36.436989000000004,-118.67153200000001,2017
CA,0606028,Exeter Unified School District (9-12) in Sequoia Union,9,12,91819336,3118304,35.452,1.204,36.358061,-119.052209,2017
CA,0606029,Exeter Unified School District (9-12) in Outside Creek,9,12,39229412,0,15.147,0.0,36.256322,-119.194088,2017
CA,0606031,Tracy Unified School District (9-12) in Banta,9,12,95276196,3054995,36.786,1.18,37.759091999999995,-121.356424,2017
CA,0606032,Tracy Unified School District (9-12) in Jefferson,9,12,356557281,61969,137.668,0.024,37.625713,-121.43778700000001,2017
CA,0606033,Tracy Unified School District (9-12) in New Jerusalem,9,12,98976568,972798,38.215,0.376,37.646933000000004,-121.31496899999999,2017
CA,0606034,Perris Union High School District in Menifee (9-12),9,12,151615238,449104,58.538999999999994,0.17300000000000001,33.66597,-117.17301599999999,2017
CA,0606035,Perris Union High School District in Nuview (9-12),9,12,111296579,677928,42.972,0.262,33.816021,-117.11151799999999,2017
CA,0606036,Perris Union High School District in Romoland (9-12),9,12,80712400,0,31.163,0.0,33.744289,-117.158298,2017
CA,0606037,Alhambra Unified (9-12) School District,9,12,11664640,120610,4.504,0.047,34.058766,-118.09643,2017
CA,0606038,Healdsburg Unified (7-12) in Alexander Valley Union,7,12,171901134,174852,66.37100000000001,0.068,38.670478,-122.81048500000001,2017
CA,0606039,Healdsburg Unified (9-12) in West Side Union,9,12,196912799,928878,76.028,0.359,38.587113,-122.99898,2017
CA,0606053,Gonzales Unified (9-12) School District,9,12,171474034,264895,66.206,0.102,36.589737,-121.474644,2017
CA,0606107,Porterville Unified (9-12) School District,9,12,4879220867,1183578,1883.878,0.457,36.071496,-118.55897,2017
CA,0607230,Campbell Union High School District,9,12,78525461,75582,30.319000000000003,0.028999999999999998,37.275424,-121.946294,2017
CA,0607920,Centinela Valley Union High School District,9,12,23876673,91687,9.219,0.035,33.91028,-118.34808100000001,2017
CA,0608010,Central Union High School District,9,12,405458667,177538,156.548,0.069,32.741078,-115.642152,2017
CA,0608160,Chaffey Joint Union High School District,9,12,423117772,183824,163.36700000000002,0.071,34.138557,-117.577679,2017
CA,0608550,Chowchilla Union High School District,9,12,584227872,2275784,225.572,0.879,37.072124,-120.29693,2017
CA,0609810,Corning Union High School District,9,12,1570562607,14233129,606.398,5.495,39.893682,-122.487429,2017
CA,0610860,Delano Joint Union High School District,9,12,1197024001,5348009,462.17400000000004,2.065,35.763095,-119.24695200000001,2017
CA,0611700,Dunsmuir Joint Union High School District,9,12,666714222,2649733,257.42,1.023,41.142302,-122.309977,2017
CA,0611780,East Nicolaus Joint Union High School District,9,12,379108088,3107688,146.374,1.2,38.854822,-121.53335700000001,2017
CA,0611820,East Side Union High School District,9,12,354466685,516255,136.86,0.19899999999999998,37.327098,-121.77708,2017
CA,0612070,El Dorado Union High School District,9,12,2881672692,28426292,1112.62,10.975,38.707909,-120.59092199999999,2017
CA,0612120,El Monte Union High School District,9,12,54666938,3700729,21.107,1.429,34.069522,-118.037899,2017
CA,0612910,Escondido Union High School District,9,12,272444536,3141331,105.191,1.213,33.123265,-117.05948899999999,2017
CA,0613530,Fallbrook Union High School District,9,12,717773147,99538673,277.134,38.431999999999995,33.380238,-117.3901,2017
CA,0614190,Fortuna Union High School District,9,12,1457886393,18488788,562.893,7.138999999999999,40.491153000000004,-123.83676399999999,2017
CA,0614430,Fremont Union High School District,9,12,144990991,349209,55.981,0.135,37.329359000000004,-122.061499,2017
CA,0614760,Fullerton Joint Union High School District,9,12,112064127,173318,43.268,0.067,33.903690999999995,-117.94918700000001,2017
CA,0614820,Galt Joint Union High School District,9,12,669657055,7125442,258.556,2.7510000000000003,38.28575,-121.23990500000001,2017
CA,0616230,Grossmont Union High School District,9,12,1210438332,18651072,467.353,7.2010000000000005,32.7738,-116.817595,2017
CA,0616500,Hanford Joint Union High School District,9,12,646753829,2468994,249.713,0.953,36.304747,-119.614117,2017
CA,0618060,Huntington Beach Union High School District,9,12,115086955,103954163,44.435,40.137,33.684634,-118.021193,2017
CA,0618930,Jefferson Union High School District,9,12,83585082,142459568,32.272,55.004,37.690193,-122.49627,2017
CA,0619110,Julian Union High School District,9,12,1624960053,3926945,627.401,1.516,33.047022999999996,-116.459073,2017
CA,0619540,Kern High School District,9,12,7737492453,50934468,2987.4629999999997,19.666,35.393093,-118.777229,2017
CA,0619650,King City Joint Union High School District,9,12,4841499769,63075067,1869.3139999999999,24.353,36.114367,-121.048797,2017
CA,0619830,Kingsburg Joint Union High School District,9,12,253780309,932528,97.985,0.36,36.469336,-119.53298999999998,2017
CA,0621060,Lassen Union High School District,9,12,6353914812,381951421,2453.26,147.472,40.609628,-120.459852,2017
CA,0621270,Le Grand Union High School District,9,12,465322621,0,179.662,0.0,37.235877,-120.261402,2017
CA,0621400,Lemoore Union High School District,9,12,661390880,321825,255.364,0.124,36.233135,-119.84355900000001,2017
CA,0621600,Liberty Union High School District,9,12,503033365,61858560,194.222,23.884,37.922228000000004,-121.66835900000001,2017
CA,0622800,Los Gatos-Saratoga Joint Union School District,9,12,365682675,2432712,141.191,0.9390000000000001,37.175282,-121.96599499999999,2017
CA,0624660,Merced Union High School District,9,12,1803931133,9497004,696.502,3.667,37.35732,-120.525608,2017
CA,0625150,Modesto City High School District,9,12,430232310,3669783,166.114,1.4169999999999998,37.662361,-121.034221,2017
CA,0626310,Mountain View-Los Altos Union School District,9,12,96960371,9223664,37.437,3.5610000000000004,37.38681,-122.099818,2017
CA,0626880,Nevada Joint Union High School District,9,12,1886919497,28189930,728.544,10.884,39.277691,-120.933687,2017
CA,0629130,Oroville Union High School District,9,12,1661910651,69733992,641.6669999999999,26.924,39.604174,-121.430912,2017
CA,0629270,Oxnard Union High School District,9,12,599706278,284935203,231.548,110.014,34.166616999999995,-119.084151,2017
